label,country,bounds_fid,area_km2,population,business_and_services_count,active_life_count,arts_and_entertainment_count,public_services_count,retail_count,health_and_medical_count,eat_and_drink_count,education_count,attractions_and_activities_count,religious_count,accommodation_count,business_and_services_per_1000_pop,business_and_services_per_km2,active_life_per_1000_pop,active_life_per_km2,arts_and_entertainment_per_1000_pop,arts_and_entertainment_per_km2,public_services_per_1000_pop,public_services_per_km2,retail_per_1000_pop,retail_per_km2,health_and_medical_per_1000_pop,health_and_medical_per_km2,eat_and_drink_per_1000_pop,eat_and_drink_per_km2,education_per_1000_pop,education_per_km2,attractions_and_activities_per_1000_pop,attractions_and_activities_per_km2,religious_per_1000_pop,religious_per_km2,accommodation_per_1000_pop,accommodation_per_km2
Biebrich,DE,262,79.18058398325851,211367.2322034726,4100.0,378.0,197.0,492.0,1755.0,819.0,1054.0,405.0,216.0,164.0,123.0,19.39751946059991,51.780370814982625,1.7883566722211626,4.7738976019666906,0.9320271545702884,2.4879836708662384,2.327702335271989,6.213644497797915,8.303084549598255,22.164524580559636,3.8747727898125186,10.343444804261164,4.986581832066416,13.311344107071143,1.916096434522674,5.114890287821455,1.0219180984120928,2.727941486838109,0.7759007784239964,2.071214832599305,0.5819255838179973,1.5534111244494788
Schweinfurt,DE,263,41.0022944046071,57857.78029568898,1288.0,117.0,73.0,138.0,716.0,254.0,320.0,128.0,36.0,38.0,40.0,22.261483130142995,31.41287624761013,2.0221999427226165,2.8534988516850817,1.261714494177359,1.780388172418897,2.3851589068010353,3.365665312243942,12.375172299054645,17.46243741714973,4.390075089329442,6.194775284854792,5.530803262147328,7.804441303754069,2.212321304858931,3.1217765215016278,0.6222153669915743,0.8779996466723328,0.6567828873799951,0.9267774048207957,0.691350407768416,0.9755551629692586
Altstadt,DE,264,99.0799938141977,234755.1441373789,4112.0,368.0,216.0,574.0,1740.0,786.0,979.0,451.0,217.0,176.0,130.0,17.516123086928626,41.50181930482488,1.567590782098671,3.7141705992644836,0.9201076329709591,2.1800566560900227,2.4451008394691227,5.793298706461449,7.411978154488281,17.56156750739185,3.3481694421998784,7.93298394299425,4.170302651289671,9.880904936630243,1.921150659582882,4.551877555076853,0.9243673905310097,2.1901495109793285,0.7497173305689295,1.7763424605177964,0.5537684828065956,1.3120711356097359
Rüsselsheim am Main,DE,265,57.22492721624476,98322.11742664162,1388.0,134.0,50.0,162.0,543.0,208.0,351.0,115.0,64.0,52.0,68.0,14.116864407803162,24.255164095796015,1.362867313145262,2.3416368795653213,0.5085325795318142,0.8737451043154184,1.6476455576830777,2.8309341379819557,5.522663813715502,9.488871832865444,2.1154955308523467,3.6347796339521405,3.5698987083133353,6.133690632294237,1.1696249329231725,2.009613739925462,0.6509217018007221,1.1183937335237355,0.5288738827130867,0.9086949084880351,0.6916043081632672,1.188293341868969
Aschaffenburg,DE,266,35.317015188047506,61638.87720335698,1650.0,152.0,90.0,167.0,831.0,375.0,385.0,150.0,74.0,44.0,33.0,26.768819856279563,46.71968996288273,2.4659761322148444,4.303874469307985,1.4601174467061582,2.548346725248149,2.7093290399992043,4.728598923516009,13.481751091253527,23.529734763124576,6.083822694608992,10.61811135520062,6.246057966465232,10.901260991339303,2.433529077843597,4.2472445420802485,1.2005410117361743,2.0953073074262556,0.713835196167455,1.2458583990102061,0.5353763971255913,0.9343937992576546
"Gartenstadt, Wendelhöfen",DE,267,39.539489729628535,66367.65000650393,1595.0,122.0,120.0,232.0,757.0,405.0,352.0,186.0,74.0,48.0,43.0,24.03279308283015,40.33941790616489,1.8382449881537795,3.0855228743273457,1.8081098244135536,3.034940532125258,3.495678993866204,5.867551695442166,11.406159475675501,19.14541652349017,6.102370657395743,10.242924295922746,5.303788818279758,8.902492227567423,2.802570227841008,4.70415782479415,1.115001058388358,1.8715466614772425,0.7232439297654215,1.2139762128501033,0.6479060204148567,1.0875203573448842
Le Havre,FR,268,77.13067092542963,190872.22319563333,2060.0,250.0,102.0,266.0,1250.0,262.0,688.0,262.0,133.0,49.0,111.0,10.79256041298694,26.707922740509023,1.3097767491489005,3.2412527597705125,0.5343889136527514,1.322431125986369,1.3936024610944302,3.448692936395825,6.548883745744503,16.20626379885256,1.372646033108048,3.396832892239497,3.6045056136577744,8.91992759488845,1.372646033108048,3.396832892239497,0.6968012305472151,1.7243464681979126,0.25671624283318456,0.6352855409150204,0.5815408766221118,1.4391162253381076
Bamberg,DE,269,46.13724577474996,73598.70871683715,1746.0,160.0,107.0,232.0,1092.0,473.0,479.0,235.0,95.0,86.0,109.0,23.723242301947725,37.843611396403574,2.173951184600021,3.4679139882156766,1.453829854701264,2.319167479619234,3.15222921767003,5.028475282912731,14.837216834895141,23.668512969571992,6.426743189473811,10.252020727662595,6.5082663588963126,10.382067502220682,3.1929908023812805,5.093498670191775,1.2907835158562624,2.059073930503058,1.1684987617225113,1.8640037686659263,1.4810042445087641,2.3625164044719296
Darmstadt-Nord,DE,270,65.0884960114559,133041.97343209785,2903.0,286.0,148.0,313.0,1184.0,481.0,703.0,338.0,163.0,115.0,85.0,21.820181444329204,44.60081547266137,2.149697517422718,4.394017645601498,1.1124308831418264,2.273827313108468,2.352640989347241,4.808837493263178,8.899447065134611,18.190618504867743,3.615400370210936,7.38993876760252,5.284046694923675,10.800679737265222,2.5405516114995765,5.192929944801771,1.2251772564332275,2.5042827840316235,0.8643888619007434,1.7668252770775257,0.6388961153179408,1.3059143352312146
Olomouc,CZ,271,39.31701518804745,95064.06013009431,1818.0,241.0,122.0,180.0,1073.0,269.0,627.0,328.0,157.0,66.0,87.0,19.123946499992567,46.23952228582907,2.5351326218361985,6.129661645151158,1.2833451446639677,3.102982243603491,1.8934600495042146,4.578170523349413,11.287125739544567,27.290983175299555,2.8296708517590763,6.841821504338845,6.595552505773014,15.947293989667122,3.450304979096569,8.34244406477004,1.651517932067565,3.9931820675880987,0.6942686848182119,1.678662525228118,0.9151723572603704,2.212782419618883
Plzeň,CZ,272,52.223447381598426,113565.6336591767,2448.0,274.0,158.0,226.0,1325.0,320.0,804.0,314.0,180.0,52.0,83.0,21.55581685342174,46.875496022167674,2.412701722972858,5.24668542078184,1.3912659570427428,3.02546093607128,1.9900386474155687,4.32755804779816,11.66726198152933,25.371745191737,2.817753837048593,6.127515819891199,7.07960651558459,15.395383497476638,2.7649209526039322,6.01262489826824,1.5849865333398334,3.4467276486887997,0.4578849985203963,0.9957213207323199,0.7308549014844788,1.5893244157842799
Mitte-Gartenfeld,DE,273,54.86586319981741,82370.99989423211,1743.0,192.0,115.0,246.0,999.0,375.0,502.0,223.0,140.0,92.0,107.0,21.160359862549765,31.76838745163132,2.3309174375269963,3.4994437124000077,1.396122423518774,2.096020973572921,2.986487966831464,4.48366225651251,12.128054792132652,18.208043066081288,4.552573120169915,6.834851000781264,6.094377883534126,9.149587206379186,2.7072634821277095,4.064458061797925,1.6996272981967682,2.5516777069583387,1.116897938815019,1.676816778858337,1.2990008636218155,1.9502108188895875
Höchberg,DE,274,74.52541770752966,133583.0373006065,3099.0,293.0,170.0,404.0,1388.0,728.0,680.0,391.0,142.0,150.0,117.0,23.199053282687487,41.583128217567754,2.193392259382844,3.9315445523547443,1.2726166692664964,2.281100934813333,3.0243360846097915,5.4209692803799205,10.390540805540573,18.62451822071121,5.449793736623586,9.768479297318272,5.090466677065986,9.124403739253331,2.927018339312942,5.246532150070665,1.0630092178578971,1.905390192608784,1.122897061117497,2.0127361189529407,0.8758597076716477,1.5699341727832938
Rouen,FR,275,136.06869327140902,343807.30680042517,4107.0,437.0,212.0,575.0,2384.0,579.0,1322.0,468.0,279.0,122.0,213.0,11.94564489690747,30.18328390798892,1.271060827842358,3.21161311609232,0.616624474834279,1.5580365689051987,1.672448457687313,4.225806731700421,6.934116735872269,17.520562171084876,1.6840828817407902,4.2552036480948585,3.845177149674136,9.715680868361664,1.3612276142568045,3.439439218149212,0.8115010777300181,2.0504349185120305,0.35484993363104733,0.8966059500303502,0.6195330808476482,1.5653857980038082
Alzingen,LU,276,98.00393513952737,176781.29608049762,3693.0,360.0,172.0,712.0,1525.0,548.0,1415.0,288.0,257.0,87.0,114.0,20.890219055291837,37.68216036164576,2.036414530166548,3.6733218874065727,0.9729536088573507,1.7550315684275846,4.027575404107173,7.265014399537444,8.626478218066627,15.56059966193062,3.0998754514757456,5.591612206385561,8.004240444960182,14.438195751889722,1.6291316241332385,2.938657509925258,1.4537737062577858,2.6223436807319143,0.49213351145691586,0.887719456123255,0.6448646012194069,1.163218597678748
Caen,FR,277,83.54865755725339,177220.2928794756,3007.0,311.0,152.0,513.0,1692.0,451.0,803.0,348.0,162.0,74.0,146.0,16.967582837959803,35.99100318206062,1.7548780387780176,3.7223817724046735,0.857689588084433,1.8192991299212553,2.894702359784961,6.140134563484236,9.547439362097768,20.25167189359713,2.544855290961048,5.398052023647935,4.531083810735524,9.611165798202421,1.9636577411406755,4.165237481661821,0.9141165346689352,1.9389898621529167,0.41755940472531605,0.8857114185142952,0.8238334201337317,1.7474846905822583
Uttenreuth (VGem),DE,278,59.548024477029536,106099.07305531687,1749.0,207.0,99.0,272.0,856.0,588.0,490.0,255.0,82.0,78.0,71.0,16.484592651324334,29.371251445539915,1.9510066774294665,3.476185848614501,0.9330901500749622,1.6625236667286745,2.563641624448381,4.567741791416156,8.067930994587552,14.374952108280256,5.541989982263412,9.874382990267279,4.61832498521951,8.228652491889399,2.4034140229203573,4.282257929452646,0.7728625485469385,1.3770398047651646,0.7351619364226976,1.3098671313619858,0.669185865205276,1.192314952906423
Žilina,SK,279,38.77802348826746,77443.94312462903,1374.0,144.0,66.0,96.0,823.0,157.0,356.0,141.0,69.0,24.0,51.0,17.74186520679672,35.432440243265944,1.8594094539874293,3.713443518944903,0.8522293330775718,1.7019949461830803,1.2396063026582862,2.475629012629935,10.627041532164267,21.223361222858713,2.0272728074724053,4.04868494773854,4.596873372357812,9.180457588502676,1.8206717570293578,3.6360801123002173,0.8909670300356433,1.7793583528277659,0.30990157566457155,0.6189072531574837,0.6585408482872146,1.315177912959653
Senlis,FR,280,45.36035339655532,83432.1341888615,726.0,75.0,30.0,141.0,389.0,79.0,207.0,88.0,20.0,31.0,15.0,8.701683195069506,16.005166310171045,0.8989342143666843,1.653426271711885,0.35957368574667375,0.661370508684754,1.6899963230093666,3.108441390818344,4.66247212518187,8.575770929278978,0.9468773724662408,1.7416090062031855,2.4810584316520488,4.563456509924802,1.0547494781902431,1.9400201588086117,0.23971579049778252,0.44091367245650265,0.37155947527156286,0.6834161923075791,0.17978684287333688,0.330685254342377
Innenstadt/Jungbusch,DE,281,180.68365060381038,466496.18586616847,7992.0,608.0,348.0,743.0,3194.0,1505.0,1927.0,770.0,306.0,259.0,191.0,17.13197286953338,44.232004242178284,1.303333271355893,3.364997319725275,0.7459868066313334,1.926018202737493,1.5927247049628757,4.112159553545855,6.846786955116319,17.67730499868837,3.226178574655623,8.329475273333124,4.130794759708562,10.665049070905601,1.6506029916842722,4.26159200030997,0.6559539161758278,1.6935677299933127,0.5552028244756189,1.4334445819224444,0.4094352875476572,1.0570961974794861
Kaiserslautern,DE,282,36.63321580613336,79047.566492779,1463.0,133.0,90.0,181.0,712.0,319.0,406.0,164.0,62.0,54.0,40.0,18.507843630248185,39.93643385670377,1.6825312391134715,3.6305848960639793,1.1385549738361838,2.4567867717726175,2.2897605584927696,4.940871174342709,9.007234904126253,19.435913127801154,4.035544851708251,8.707944224394057,5.136147993083229,11.082838103774252,2.074700174545935,4.476811450785659,0.7843378708649266,1.6924531094433588,0.6831329843017102,1.4740720630635706,0.5060244328160817,1.091905231898941
Martin,SK,283,45.08733271692209,59903.41129805788,603.0,78.0,48.0,71.0,425.0,91.0,201.0,83.0,46.0,9.0,34.0,10.066204694081415,13.37404462991627,1.3020961295826707,1.7299759222777262,0.8012899258970282,1.064600567555524,1.1852413487226876,1.5747216728425457,7.094754552213271,9.426150858564535,1.5191121511797827,2.0183052426573473,3.3554015646938056,4.458014876638757,1.3855638301969446,1.8408718147314267,0.7679028456513187,1.0202422105740436,0.1502418611056928,0.19961260641666073,0.5675803641770616,0.7540920686851628
Zirndorf,DE,284,210.77494640603607,616108.9428110534,12008.0,960.0,622.0,997.0,4781.0,2375.0,2851.0,1218.0,566.0,333.0,388.0,19.49005957487389,56.970717842659695,1.558165988664135,4.55462101340384,1.0095617134886374,2.9510148649345713,1.6182203028105653,4.7301636982954465,7.759991241461698,22.682961526128913,3.854837732372209,11.267942611285541,4.627428368418176,13.526275530431612,1.9769230981176213,5.778675410756121,0.9186686974832295,2.6853286391526807,0.5404888273178718,1.579884164024457,0.6297587537517546,1.8408259929173851
Reims,FR,285,80.08749098697733,211994.24700513482,2987.0,282.0,147.0,401.0,1850.0,399.0,830.0,358.0,211.0,74.0,197.0,14.090004998709471,37.29671092437773,1.3302247772467597,3.521149139830773,0.6934150434584173,1.8354926367202966,1.8915607648083355,5.007024131461489,8.726651907469877,23.09973726484727,1.8821265465299897,4.982051442526519,3.9152005855135124,10.363665908012559,1.6887250718239004,4.470111319359634,0.9953100283654832,2.634618682639337,0.34906607629879505,0.9239894905938908,0.9292705004170625,2.459809860094547
Brno,CZ,286,131.46431298257139,348638.05346621544,6829.0,845.0,394.0,663.0,3693.0,925.0,2222.0,1075.0,542.0,138.0,240.0,19.587649518189387,51.94565616377839,2.423717065876414,6.427599862116376,1.1301118626690025,2.997011059969056,1.901685697841494,5.043193737968234,10.592647484356918,28.09127371691808,2.6531814034741807,7.036130026577099,6.373371976777978,16.901925317896556,3.0834270364699936,8.177124084940953,1.5546208872248712,4.122791864221392,0.3958259823561481,1.0497145336947455,0.688393012793301,1.825590493382166
Altstadt,DE,287,64.72911545491714,148725.8934314073,2867.0,323.0,152.0,340.0,1355.0,819.0,826.0,460.0,199.0,94.0,182.0,19.277073640994914,44.292278364236616,2.171780532278115,4.990026477728785,1.0220143681308778,2.3482477542253104,2.286084770819069,5.252659450240826,9.110720189587758,20.933392809047998,5.506774786178873,12.652729675727166,5.553841237342796,12.760872664408595,3.092938219343446,7.106539256208176,1.3380319688029254,3.0743506782291896,0.6320352013440954,1.4522058480077578,1.223727730261972,2.811717705717148
Brest,FR,288,61.22392219176633,145306.46479777835,1894.0,238.0,102.0,345.0,1178.0,290.0,600.0,278.0,163.0,27.0,97.0,13.034519851789542,30.935620133378418,1.6379174892956234,3.8873693726209413,0.7019646382695529,1.6660154454089748,2.3742921588529,5.635052241824474,8.107003371387583,19.24084504599777,1.9957818146879445,4.73671058008434,4.129203754526782,9.80009085534691,1.913197739597409,4.540708762977403,1.1217670199797758,2.6623580157025777,0.1858141689537052,0.441004088490611,0.6675546069818297,1.5843480216144172
Pontoise,FR,289,19.81282694937467,44282.076823351075,281.0,46.0,26.0,66.0,97.0,25.0,70.0,67.0,36.0,12.0,19.0,6.345682500867293,14.182731253748162,1.0387950001419766,2.321728247944539,0.5871450000802476,1.3122811836208264,1.4904450002037055,3.3311753122682517,2.190502500299386,4.895818261970006,0.5645625000771612,1.2618088304046409,1.5807750002160512,3.533064725132994,1.513027500206792,3.3816476654844374,0.8129700001111122,1.8170047157826827,0.2709900000370374,0.6056682385942276,0.4290675000586425,0.958974711107527
Mantes-la-Jolie,FR,290,51.26826542475236,95685.41994548508,900.0,84.0,38.0,89.0,452.0,114.0,243.0,104.0,37.0,28.0,8.0,9.405821707348494,17.55471913363153,0.8778766926858594,1.638440452472276,0.3971346943102697,0.7411992523088868,0.9301312577266844,1.73596666988134,4.723812679690576,8.81637005377939,1.1914040829308092,2.2235977569266603,2.539571860984093,4.739774166080513,1.0868949528491594,2.028545322108532,0.38668378130210473,0.721694008827074,0.2926255642286198,0.5461468174907587,0.08360730406531994,0.15604194785450248
Košice,SK,291,59.72927372497312,181910.07441006775,2172.0,291.0,126.0,203.0,1288.0,306.0,743.0,367.0,143.0,75.0,99.0,11.939965430962362,36.36407852539944,1.5996915011095982,4.871982896358765,0.6926499283154961,2.1095183674955478,1.1159359956194104,3.398668480965049,7.0804214894472945,21.563965534398932,1.682149825909062,5.12311603534633,4.0844356884001085,12.439461484517397,2.017480346760215,6.144390800562428,0.7861026964215552,2.3941359250147882,0.4122916239973191,1.255665694937826,0.5442249436764612,1.6574787173179302
Saarbrücken,DE,292,74.4997495239026,137476.61848007888,2928.0,244.0,171.0,395.0,1280.0,572.0,768.0,276.0,116.0,97.0,84.0,21.29816715286959,39.302145560376374,1.7748472627391323,3.275178796698031,1.2438478767557033,2.2953097304728005,2.873215855663759,5.30203124875296,9.31067416518889,17.181265818743768,4.1607075175687855,7.677878162751122,5.586404499113335,10.308759491246262,2.0076141168688544,3.704710442166625,0.8437798462202432,1.557052214823654,0.7055745265807206,1.3020178003266762,0.611012992090521,1.1275205693550598
Saint-Germain-en-Laye,FR,293,8.128869297404991,20541.311536327685,165.0,13.0,7.0,20.0,77.0,14.0,46.0,15.0,9.0,6.0,5.0,8.032593230874985,20.29802595702622,0.632870981826514,1.599238408735399,0.3407766825219691,0.8611283739344456,0.973647664348483,2.460366782669845,3.7485435077416596,9.472412113278903,0.6815533650439382,1.7222567478688913,2.239389628001511,5.658843600140643,0.7302357482613623,1.8452750870023835,0.4381414489568174,1.1071650522014302,0.29209429930454495,0.7381100348009535,0.24341191608712076,0.6150916956674612
Saint-Germain-en-Laye,FR,294,54.728268700494695,101819.60894986382,916.0,103.0,42.0,115.0,517.0,114.0,230.0,81.0,48.0,29.0,38.0,8.996302475007935,16.73723692983769,1.0115929638928136,1.882025549970832,0.41249421828639005,0.7674278941628635,1.1294484548317825,2.101290662588793,5.07760740128723,9.446671935290487,1.1196271639202016,2.0830185698706294,2.258896909663565,4.202581325177586,0.7955245638380379,1.480039510171237,0.47142196375587436,0.877060450471844,0.28481743643584073,0.5298906888267391,0.3732090546400672,0.6943395232902099
Meaux,FR,295,35.81282694937466,72435.41254746972,943.0,100.0,28.0,97.0,468.0,123.0,235.0,92.0,30.0,20.0,29.0,13.018494225901119,26.33134774121667,1.3805402148357497,2.7922956247313544,0.38655126015400987,0.7818427749247793,1.3391240083906772,2.7085267559894137,6.4609282054313075,13.067943523742738,1.698064464247972,3.4345236184195658,3.2442695048640116,6.561894718118682,1.2700969976488896,2.568911974752846,0.41416206445072484,0.8376886874194063,0.2761080429671499,0.5584591249462709,0.4003566623023674,0.8097657311720927
Metz,FR,296,84.5918374957057,178453.2109152553,2775.0,298.0,141.0,437.0,1341.0,408.0,898.0,296.0,195.0,94.0,133.0,15.55029458852273,32.804583540827714,1.6699055089656842,3.522798520780778,0.7901230763898036,1.6668274880204352,2.448821165832228,5.1659830657087245,7.51457479034558,15.852593343513501,2.2863135827449637,4.823160390867642,5.032131365943572,10.61568144852731,1.6586980894424246,3.4991555776882897,1.0927234035178135,2.3051869515176233,0.5267487175932024,1.1112183253469567,0.7452933982967651,1.5722557156504815
Böckingen,DE,297,55.7722953933692,117368.20750475136,2299.0,161.0,105.0,225.0,938.0,342.0,527.0,244.0,82.0,97.0,55.0,19.58792801625543,41.22118309430975,1.3717513747790884,2.8867379200451806,0.8946204618124489,1.8826551652468568,1.917043846740962,4.0342610683861215,7.99194279219121,16.818386142871923,2.9139066470462622,6.132076823946905,4.490142698811053,9.449135924619938,2.0789275493546433,4.374932003049839,0.6986559797011506,1.4702640338118311,0.8264589028172147,1.7392147717042392,0.46861071809223515,0.9861527056054964
Versailles,FR,298,35.67639574458567,61557.63487560196,460.0,51.0,20.0,46.0,392.0,74.0,105.0,49.0,14.0,11.0,8.0,7.4726717641050655,12.893679151146053,0.8284918694986052,1.429516601540106,0.32489877235239417,0.5605947457020023,0.7472671764105066,1.2893679151146054,6.368015938106926,10.987657015759245,1.2021254577038585,2.0742005590974086,1.7057185548500693,2.943122414935512,0.7960019922633658,1.3734571269699056,0.2274291406466759,0.3924163219914016,0.17869432479381678,0.30832711013610126,0.12995950894095767,0.22423789828080093
Banská Bystrica,SK,299,43.180583983258586,73539.47357871049,1034.0,136.0,64.0,114.0,598.0,142.0,363.0,166.0,71.0,28.0,44.0,14.06047595504329,23.945947567566225,1.8493469341256163,3.149563703277569,0.8702809101767606,1.4821476250717973,1.5501878712523547,2.640075457159139,8.131687254464106,13.848816871764605,1.9309357694546876,3.2885150431280503,4.936124537408814,8.4065560609541,2.2572911107709728,3.844320402529974,0.9654678847273438,1.6442575215640252,0.38074789820233274,0.6484395859689113,0.5983181257465229,1.0189764922368607
České Budějovice,CZ,300,44.77818175832374,95633.16735062341,1780.0,177.0,91.0,157.0,1022.0,242.0,547.0,245.0,107.0,28.0,96.0,18.61278936285693,39.75150240818161,1.850822313048133,3.9528179360944633,0.9515527146179666,2.0322397298564754,1.6416898482969313,3.506171841620513,10.686668948786394,22.82361542761888,2.5305028234895377,5.404417743134803,5.71977291094536,12.215770683862551,2.561872693202218,5.471414657305896,1.1188586864189278,2.389556605435636,0.29278545065168204,0.625304532263531,1.003835830805767,2.1439012534749633
Rambouillet,FR,301,83.08031035430945,180068.05696089217,1915.0,205.0,68.0,209.0,765.0,216.0,425.0,224.0,94.0,37.0,84.0,10.634867906726548,23.049986113835782,1.1384584443232075,2.4674919860764155,0.37763499616574686,0.8184851466009573,1.1606722676270749,2.5156381711705893,4.248393706864652,9.20795789926077,1.1995464584088429,2.599893995085394,2.3602187260359178,5.115532166255983,1.2439741050165778,2.696186365273742,0.5220248476408854,1.131435349713088,0.20547786556077405,0.44535221212110915,0.4664902893812167,1.011069886977653
Lappersdorf,DE,302,80.41323137694296,151075.54368812992,3458.0,296.0,188.0,379.0,1666.0,797.0,833.0,366.0,188.0,147.0,149.0,22.889211023714466,43.002873293206804,1.9592846914457724,3.680986262229385,1.2444105472696125,2.3379237070916368,2.5086787096552294,4.713154707381544,11.02759559442114,20.717983489439717,5.2755064158185165,9.911304226340608,5.51379779721057,10.358991744719859,2.4226290441525435,4.551489770189037,1.2444105472696125,2.3379237070916368,0.9730231406842182,1.828057366715269,0.9862615507615546,1.8529288955141163
Manolești,RO,303,32.316856917991174,90681.71845991089,771.0,59.0,51.0,84.0,455.0,119.0,195.0,95.0,37.0,44.0,22.0,8.502264988955279,23.857518135396862,0.6506272819044896,1.8256725940186964,0.5624066335106604,1.5781237677110764,0.9263168081352056,2.5992626762300084,5.01754937739903,14.079339496245879,1.3122821448582078,3.682288791325845,2.1503783045995846,6.034002641248234,1.0476201996767205,2.939642312402986,0.4080204988214596,1.1449133216727418,0.4852135661660601,1.3615185446919091,0.24260678308303005,0.6807592723459546
Neureut,DE,304,112.96044128401161,257783.4447331883,5301.0,438.0,246.0,559.0,2070.0,869.0,1204.0,559.0,242.0,141.0,151.0,20.56377206645933,46.92793282094147,1.699100578213391,3.8774636060313834,0.9542893658458771,2.1777535321546124,2.1684868110075013,4.94863505883914,8.029995883337259,18.324999233983934,3.371046580975883,7.692958615619343,4.670586977554618,10.658598588268918,2.1684868110075013,4.94863505883914,0.9387724655882206,2.142342905615513,0.5469707340823929,1.2482245855032537,0.5857629847265343,1.336751151851002
Büchenbronn,DE,305,48.04531607300326,115662.6413493779,2147.0,166.0,107.0,167.0,969.0,420.0,473.0,177.0,66.0,59.0,36.0,18.56260565167828,44.68697836720868,1.4352084481502536,3.4550714527045367,0.9251042406751634,2.2270641291529243,1.443854282175255,3.4758851361545644,8.37781317022648,20.168459263076485,3.631250290500642,8.74174704901148,4.089479493825722,9.844872271862927,1.5303126224252703,3.6840219706548374,0.5706250456501009,1.3737031077018038,0.5101042074750901,1.2280073235516125,0.311250024900055,0.7492926042009839
Ludwigsburg,DE,306,66.40305852483966,132642.84125884133,2269.0,231.0,95.0,171.0,1013.0,364.0,452.0,231.0,74.0,60.0,56.0,17.106087131926238,34.170112799114904,1.7415187868994977,3.4787554237970664,0.7162090249153777,1.430656992470655,1.28917624484768,2.575182586447179,7.637049918308187,15.255321403923931,2.7442114217810265,5.481675213255983,3.4076471501236925,6.806915374702484,1.7415187868994977,3.4787554237970664,0.5578891351972416,1.1144064993981944,0.4523425420518176,0.9035728373498874,0.4221863725816964,0.8433346481932282
Palaiseau,FR,307,1835.9099116670106,9773324.599915627,103597.0,9583.0,5891.0,14537.0,58573.0,13009.0,41241.0,12290.0,9015.0,3085.0,6280.0,10.599975365690232,56.428150064255426,0.9805261149397135,5.219755032151122,0.6027631579995671,3.2087631111762764,1.487416063119964,7.918144516579448,5.993149966645501,31.904070906625027,1.3310721307785385,7.085859669545439,4.219751383306765,22.463520534378002,1.2575045343430116,6.6942282526492,0.9224087369489218,4.910371659693453,0.3156551251788601,1.6803656761125128,0.6425653763770637,3.420647146186898
Melun,FR,308,52.225085486300024,107391.9932831288,1106.0,103.0,35.0,167.0,448.0,157.0,252.0,122.0,43.0,44.0,33.0,10.298719356890379,21.1775622711069,0.9591031589147458,1.972232291070534,0.32590884040792334,0.6701760212375601,1.55505075280352,3.1976970156192155,4.171633157221419,8.57825307184077,1.461933941258399,3.006218152408484,2.3465436509370483,4.8252673529104335,1.1360251008504756,2.336042131170924,0.4004022896440201,0.8233591118061453,0.40971397079853217,0.8425069981272185,0.30728547809889917,0.6318802485954139
Chartres,FR,309,47.180742253314,81323.08039136845,1296.0,148.0,63.0,178.0,784.0,187.0,322.0,145.0,67.0,47.0,102.0,15.936435188669464,27.468834488481754,1.8199015493233648,3.1368730743019286,0.7746878216714324,1.3352905654123075,2.1888005120240472,3.7727257244982657,9.640559558577825,16.61694925846427,2.299470200834252,3.963481519557167,3.959515532987321,6.824818445440683,1.7830116530532967,3.073287809282295,0.8238743500315233,1.420070918771819,0.5779417082310686,0.9961691519742611,1.2542564731823191,2.1618990106675455
Stuttgart-Mitte,DE,310,256.0377009416689,648122.4356727386,13055.0,1063.0,615.0,1282.0,5201.0,1972.0,2908.0,1199.0,596.0,415.0,339.0,20.142799078462946,50.98858469665067,1.6401222076144093,4.151732327272284,0.948894786155091,2.401990010604379,1.97802132658671,5.007075111536282,8.024718346004274,20.31341470756646,3.042634989102178,7.701990733189975,4.486806566079682,11.357702359085419,1.8499591034145595,4.682904101975041,0.9195793374771288,2.3277821891385524,0.6403111158607525,1.6208550478062067,0.5230493211489038,1.3240237619429014
Möhringen,DE,311,11.128869297405178,32984.652800975375,594.0,57.0,13.0,62.0,217.0,122.0,102.0,57.0,16.0,25.0,21.0,18.008375094444986,53.37469460069028,1.7280763979517917,5.121814128349068,0.394122687252163,1.168133046816454,1.8796620468949314,5.571096069432319,6.57881716413226,19.498836243013116,3.698689834212607,10.962479362431338,3.0923472384400483,9.165351598098331,1.7280763979517917,5.121814128349068,0.48507407661804675,1.4377022114664049,0.7579282447156981,2.2464097054162577,0.6366597255611863,1.8869841525496565
Mitte,DE,312,66.95074324207698,117190.31156282406,1880.0,201.0,112.0,203.0,935.0,349.0,499.0,203.0,81.0,73.0,65.0,16.042281780197836,28.08034547431975,1.7151588499041301,3.002207149116101,0.9557104039266795,1.6728716452786234,1.7322251071171066,3.032079857067505,7.978475247066475,13.965490967281365,2.9780618836643855,5.212787537519996,4.258031174637616,7.4532406338752955,1.7322251071171066,3.032079857067505,0.691183417125545,1.2098446720318616,0.6229183882736393,1.0903538402262456,0.5546533594217335,0.9708630084206297
Nancy,FR,313,75.81579187193293,226533.1807548094,3075.0,311.0,166.0,566.0,1665.0,513.0,1059.0,450.0,216.0,84.0,131.0,13.574170414038635,40.558832455304966,1.372867316671875,4.102047770276372,0.7327844841399718,2.189517459375813,2.4985302290555667,7.465463144618735,7.349916663211163,21.961123914823666,2.26456891785425,6.766400341324048,4.674811859664037,13.968066201680639,1.986463963030044,5.935438895898288,0.9535027022544211,2.8490106700311784,0.3708066064322749,1.1079485939010139,0.5782817314598573,1.7278722119170573
