bounds_fid,city_label,country,green_corr,trees_corr,green_area_corr,trees_area_corr,n_nodes,mean_density,mean_green_dist,mean_trees_dist,cc_green_area_sum_800_nw,cc_trees_area_sum_800_nw
198,Monheim am Rhein,DE,0.40181543348561755,-0.46758580888314577,-0.36774281265443975,0.5595924525617758,19646,2872.0393927982204,165.51497,178.63115,1.6542956,0.14347537
199,Cotta,DE,0.42522540101527184,-0.12813484504745293,-0.5402479637715853,0.12884268381942207,72110,3872.057873524209,126.11304,96.386505,1.3709545,0.25881246
200,Stadtbezirk III,DE,0.3183192643697922,-0.33119840669089273,-0.3088287826282116,0.5814728526672813,26787,2308.073936238208,154.30406,171.48512,1.4330013,0.07652773
201,Halle-Vilvoorde,BE,-0.05424376772731796,-0.3031611950876332,-0.12437132365404714,0.5708711127692343,12023,1981.1331758542624,212.75243,178.33014,0.6354672,0.09587177
202,Kortrijk,BE,0.15392784842982046,-0.15217497039135924,-0.4258641107550392,0.36673888899870416,15342,2042.9388077420476,160.14314,85.73251,0.55652374,0.18249723
203,Sittard,NL,0.1779686547775326,-0.42389011544930016,-0.267256427869111,0.6966879689372831,16965,1875.820491156128,156.25641,148.73543,1.0969043,0.17015012
204,Boulogne-sur-Mer,FR,0.4327398060277393,-0.40394164327840826,-0.6084846374271183,0.7633599923031468,3706,2386.683577734974,150.36754,101.91713,1.019321,0.338488
205,Leuven,BE,0.46441817475053127,-0.017651162893399398,-0.7411861511600591,0.3406482418605165,13086,2728.836870287196,181.71947,86.48126,0.9098041,0.1786815
206,Erfurt,DE,0.31150215247708457,-0.24679132720567679,-0.6426165640884219,0.34636240285654407,24807,3687.149100322355,89.590294,96.24596,1.1396691,0.28525373
207,Bergisch Gladbach,DE,0.34373940184024027,-0.16623804352013868,-0.47539931298972576,0.18182002561058516,98370,3878.929070196417,157.2036,146.91554,1.5161052,0.19190723
208,Wałbrzych,PL,0.44610038877048774,-0.22953927221973866,-0.3089170576699176,0.518330814337389,11387,2508.247728735159,72.861145,133.95963,3.2408712,0.18301505
209,Heerlen,NL,0.340424189166201,-0.28318952948180354,-0.5704967609172157,0.4810550866843891,33751,2163.119158081947,86.90243,107.27414,1.108369,0.34156597
210,Opole,PL,0.4044337769792276,-0.0638009716448343,-0.49557873214530396,0.25163946221792993,10747,3376.222909527633,137.16039,125.69174,1.4757457,0.11956903
211,Porz,DE,0.25634888166761927,-0.26450302140677995,-0.1014995447644334,0.2743398678130811,12421,3084.528958406656,204.82675,136.45375,2.2258568,0.11512817
212,Jena-Zentrum,DE,0.5568076869902864,-0.3311426249026997,-0.35762464811503536,0.4032269242120347,14648,2619.4569891328074,130.21999,154.482,5.500272,0.34417558
213,Brussel-Hoofdstad - Bruxelles-Capitale,BE,0.3976237336050064,0.08292866850460061,-0.649362662861307,-0.05276074230894739,86139,6899.236534822433,192.12679,97.45444,0.6623142,0.48312357
214,Maastricht,NL,0.33816683851448787,-0.25280995276962565,-0.3323218376025573,0.43798159555650434,16956,3228.602280221018,176.74512,142.47417,1.1520509,0.18117483
215,Herzogenrath,DE,0.5272242159928596,-0.23505369959687575,-0.467127994066522,0.517445128769527,10611,2143.704163633659,97.52685,125.5826,1.6261986,0.116817065
216,Gera,DE,0.4828203788600806,-0.2320863829803139,-0.4999372502487524,0.47828692916541404,12389,2523.9986992492923,109.73317,91.28095,1.5252907,0.21177474
217,Liberec,CZ,0.38587315359568575,-0.2644930968614649,-0.6348145708989494,0.7554706918069432,16146,2413.3177418735545,89.34485,91.321915,2.2219477,0.299737
218,Düren,DE,0.4832649348094599,-0.31659664310147484,-0.6149519840611811,0.7893806748657933,8902,2539.5880334657627,136.9145,106.00991,1.9269525,0.1716661
219,Chemnitz,DE,0.2286810404657786,-0.11860213640907935,-0.4448935870046721,0.2860765124667932,29076,2969.462085545896,119.433846,78.75882,1.1342047,0.21845041
220,Aachen,DE,0.40681243678527773,-0.3474452302925196,-0.58252869492017,0.655547381828822,28436,3204.196978874585,123.11172,150.29636,1.5402182,0.1254364
221,Lille,FR,0.23107837737528886,-0.04898325055961724,-0.5150682426240275,0.12603445608912764,88937,4101.105650829723,245.18448,120.74824,0.471576,0.21653831
222,Ústí nad Labem,CZ,0.2522548218930842,-0.30777413602532516,-0.4034396158426795,0.7418841946127449,9444,2571.554410052602,94.74276,112.7257,3.17286,0.17151678
223,Stadtbezirk Bonn,DE,0.4307462062702897,-0.33715821898951015,-0.4595456751721608,0.48726480809110095,76488,2756.9898814625835,152.27759,122.88368,2.6956067,0.19749138
224,Liège,BE,0.31854652747176626,-0.14753241512918594,-0.4453102018664126,0.5508729973769932,47466,2799.813207959583,157.00577,115.53619,1.4118757,0.21170302
225,Verviers,BE,0.8059717846203293,0.6117059250349405,-0.5653324258109496,-0.44296216164032454,291,1015.3971563153276,1043.4109,1216.6893,0.15435798,8.957705e-05
226,Rzeszów,PL,0.35993363034457454,-0.19223499150443135,-0.5203280162688019,0.3896929635661436,28013,3458.3196114282246,135.56018,100.01323,1.1274644,0.16467372
227,Sosnowiec,PL,0.11257717512419577,-0.09294261076557579,-0.26327584196767,0.32635629411714706,6834,3866.0088641303664,95.63016,76.64404,0.82176125,0.1980521
228,Lens,FR,0.36104456998216344,-0.06303071192298142,-0.5296432173542494,0.07278105960345134,30124,2070.360957674088,133.1854,318.96628,0.8408757,0.03647382
229,Gliwice,PL,0.3640461967734645,-0.22235210957421692,-0.47811622506966567,0.5071876743412279,16630,3680.405427494575,82.843956,76.88989,2.691974,0.44727722
231,Sosnowiec,PL,0.30797296450955775,-0.27794885310801065,-0.36043452911373897,0.49330257354634044,11263,2495.9710958843266,84.28064,137.54097,1.3050255,0.17039596
232,Gießen,DE,0.449445309973958,-0.3716248695804427,-0.6086531824949,0.7683104568032302,14786,2499.7685941068194,137.01437,111.22692,1.5973272,0.29735753
233,Douai,FR,0.4586485608142523,-0.08685947550354774,-0.5887323987110917,0.2578525309003749,13931,1879.0380123254904,150.53915,108.56125,1.2523737,0.10705127
234,Mons,BE,0.38549464157967417,-0.3075072305818931,-0.3648220903324474,0.6085913515126413,12037,1769.7213892611276,163.66685,143.6255,0.9792139,0.20355466
235,Namur,BE,0.34318523300822906,-0.03793283757657839,-0.5784029676172573,0.38523045077888496,10588,2253.3382287042114,106.579025,105.20121,1.2502122,0.20860654
236,Most,CZ,0.4106097505378626,-0.21101973893061102,-0.6231911890454354,0.36376009313049296,6870,3278.2085757403042,71.552536,268.14172,2.1333036,0.07373567
237,Katowice,PL,0.3128724591931623,-0.12158091804702667,-0.3971211845128167,0.33255358359064063,160890,3778.0535721927235,94.437035,121.35924,1.3005259,0.19664489
238,Tarnów,PL,0.4527859440577346,-0.05464769427503052,-0.5398928156162534,0.3971862534833275,11448,4201.900004986169,165.56248,105.67172,1.0110588,0.13213554
239,Charleroi,BE,0.36781756625803647,-0.19054859282939973,-0.5259309229304392,0.4334100631814668,28493,2171.7825335227544,144.98122,132.08957,0.76071095,0.16028132
240,Jirkov,CZ,0.33679573906472254,-0.2898887775493367,-0.24795444548072354,0.6162863391261816,8774,3110.061754386309,130.37378,134.94733,6.6448264,0.20328352
241,Valenciennes,FR,0.35659434534510565,-0.18687422053986383,-0.5882614093328692,0.6035861614492704,16201,2436.430494712556,231.557,113.875336,1.1316576,0.118156694
242,Plauen,DE,0.49382877116318163,-0.05525615484757944,-0.7153772226359715,0.3265868220991063,9722,2248.2923710643076,104.37167,88.661156,1.2726623,0.15827242
243,Arras,FR,0.3714526751971772,0.030790193128781684,-0.6772404656463579,0.08425985205233577,13646,2316.4740042978497,186.98149,441.45395,1.3165355,0.0112785725
244,Tychy,PL,0.2916141556538536,-0.2897508846508843,-0.5208285925293539,0.6355766342429913,13403,5113.568739380121,91.85939,119.73239,1.8260616,0.11418823
245,Kraków,PL,0.290429755516022,-0.30907228963852373,-0.5199297662805455,0.5435114078953396,95695,5371.62157868309,115.738045,91.65359,0.9530739,0.31780797
246,Lahnstein,DE,0.44801986299916835,-0.35984942386773583,-0.09065236005557809,0.49955432527895255,18997,2368.3693899851974,167.68959,199.4092,2.1816657,0.38388774
247,Hradec Králové,CZ,0.3056969768967798,-0.3742939784741784,-0.5404153854026087,0.6358057538379851,13111,2703.1919314143847,96.313705,111.69579,3.0937653,0.27155998
248,Jastrzębie-Zdrój,PL,0.3987829063608681,-0.19048434856675323,-0.3645495446561757,0.5117011650897694,6633,3574.6140473207975,62.108562,87.447174,1.1975495,0.64149904
249,Cherbourg,FR,0.31574238658340975,-0.10393850237459021,-0.417222973684903,0.4916558134701395,7281,2490.146349285055,160.42952,109.33196,1.2076495,0.11271259
250,Kladno,CZ,0.399916085904473,-0.44391928050498747,-0.38275255309406964,0.45505642890927456,8207,3748.676602325158,115.81494,105.79415,2.553559,0.3109261
251,Pardubice,CZ,0.21161952826020694,-0.14571456797618398,-0.48954175110919856,0.3304850104904897,14610,3399.8543716198606,105.69384,81.15628,1.0558333,0.29153225
252,Bielsko-Biała,PL,0.3466488376935156,0.05117947577734426,-0.5813406892897639,0.09066339595386387,20271,3336.3093210411357,181.21385,76.85784,6.8374386,0.21615212
253,Amiens,FR,0.14206931348771715,-0.16767882040807355,-0.5095117788955147,0.48047342110219554,16079,3262.147255291088,130.77756,77.82121,0.7214121,0.25537494
254,Ostrava,CZ,0.08685043755719175,-0.023182413537895796,-0.2649935232251401,0.1119848655804138,10773,2768.0544349688425,137.57784,80.586555,0.5625686,0.33069953
255,Ostrava,CZ,0.15176268775512222,-0.3673641253143223,-0.42469176321679925,0.7225258161708807,8147,3854.888411465319,69.527725,90.064766,1.2680943,0.2919195
256,Nowy Sącz,PL,0.5357342612933899,0.05506631235254248,-0.5922168135380484,0.31789833887161745,8378,2854.0596377142024,140.91382,181.10484,0.8319088,0.038191643
257,Hanau,DE,0.4054084782180582,-0.31488997515340866,-0.5796962891075966,0.5820766286203158,13143,2184.739257574143,132.34216,199.55035,1.6004128,0.073507816
258,Innenstadt 1,DE,0.37411212355757273,-0.31130859006067,-0.584748383705753,0.43871154678100877,92643,4251.468259435928,124.64691,138.45004,1.5982934,0.23000357
259,Praha,CZ,0.2258746492456175,-0.12711893020108508,-0.4226862817305484,0.20977901929770737,126874,4979.9710735454255,94.849625,80.87591,1.302484,0.72692966
260,Havířov,CZ,0.3745956629807444,-0.21600839316935047,-0.3663621630805327,0.6473995807802584,8617,3386.800845344795,59.804256,142.45024,1.3489946,0.1143021
261,Ostrava,CZ,0.03974340730715539,-0.2838079764470564,-0.15605326391363486,0.42902680599085147,12242,4015.8979042522587,110.718544,89.609375,1.0272439,0.3211325
262,Biebrich,DE,0.38646358571509515,-0.3455071251321666,-0.5430232580549782,0.45311056408636563,24049,3540.5458645708263,146.72449,116.755394,2.831632,0.3950972
263,Schweinfurt,DE,0.35844731192907486,-0.513449127092378,-0.3444148934456804,0.6710971431817502,15047,1951.4640342068603,136.92032,239.70894,4.2008777,0.091755256
264,Altstadt,DE,0.2927358798906501,-0.35827496579433515,-0.48830281675974285,0.6201374715889503,32758,3536.6982540034287,135.70868,161.11346,1.7149945,0.16142401
265,Rüsselsheim am Main,DE,0.4163087560122617,-0.5296428174793536,-0.5630305368436528,0.8132852322513902,16917,2469.875825319459,137.3243,197.43593,2.5852928,0.0877275
266,Aschaffenburg,DE,0.5350873455569155,-0.38357993441103416,-0.5922135145371793,0.6791877126102353,9095,2396.2571281337637,120.380844,120.76369,3.191224,0.2894116
267,"Gartenstadt, Wendelhöfen",DE,0.47440765881729585,-0.3788436761733153,-0.624226053402201,0.6304453198331746,13096,2197.774585983268,124.32345,117.247955,1.5459131,0.23149587
268,Le Havre,FR,0.22908266986242262,-0.049478204980593014,-0.4642478941311342,0.2834989432954198,18088,3829.862108393454,180.43388,85.329506,0.9788255,0.6173235
269,Bamberg,DE,0.33097974694245996,-0.174602509075399,-0.43001791563236613,0.2563495642159281,13469,2193.4416914627213,145.11002,142.75543,2.5462153,0.15722798
270,Darmstadt-Nord,DE,0.34444608379853126,-0.48014489785240627,-0.4712778140038603,0.52686376608464,19729,3085.6262131452504,141.7636,186.84756,3.6613514,0.17449582
271,Olomouc,CZ,0.1770026987553852,0.029827054555654355,-0.44981702189222167,0.08392863813627927,14611,3773.5016874454404,142.64825,110.52762,0.9765574,0.21883963
272,Plzeň,CZ,0.2582173608113474,-0.165942614315282,-0.3674423997896339,0.3765482010767606,17129,3007.861317081213,157.5746,83.026794,1.0581557,0.29190615
273,Mitte-Gartenfeld,DE,0.47636685415385494,-0.3485065465465549,-0.4957050000192506,0.6238460709885753,15577,2114.318951558188,95.32761,149.64586,2.206676,0.15328401
274,Höchberg,DE,0.40759772615514905,-0.30242083935777525,-0.5052114440373829,0.5369081543827788,23427,2575.696174327055,98.46217,145.20836,3.273309,0.27043083
275,Rouen,FR,0.20772115906771768,0.026724779577299424,-0.48734488432170564,0.011187106943387027,40615,3501.1304080175155,218.06425,120.46276,1.1547803,0.17185482
276,Alzingen,LU,0.3874343512686252,-0.4447131048620902,-0.626213714572494,0.698679543412897,24423,2550.214260533964,104.76397,237.90791,1.501092,0.06921326
277,Caen,FR,0.24097452714648734,-0.1929521867332105,-0.5515915829970326,0.2382525191000443,30293,2901.0796242714828,197.09593,131.85104,0.8615696,0.13230357
278,Uttenreuth (VGem),DE,0.4924973454638115,-0.356275835895594,-0.5577580158965921,0.5244317609735196,21530,2467.491264748377,116.49023,154.94307,5.1268587,0.22300097
279,Žilina,SK,0.255593260201058,-0.3746273603727543,-0.3529520871522304,0.5767149912246368,13543,3948.0661641649467,127.70768,147.8022,1.4081222,0.12056938
280,Senlis,FR,0.23096706986105783,-0.24011451303424916,-0.3571235166061944,0.3738456764169048,9932,2970.1079957774923,133.82225,135.93135,2.6643603,0.10221251
281,Innenstadt/Jungbusch,DE,0.26881551127724546,-0.2913635472185093,-0.3183454144317741,0.4137552895757449,60669,3565.5052637614567,207.99359,127.443695,2.3029883,0.24933212
282,Kaiserslautern,DE,0.6069297868852396,-0.2871567078219601,-0.41642290767073264,0.4552474459160185,12079,2864.5337224738587,130.42325,225.2708,9.234843,0.06608924
284,Zirndorf,DE,0.38428754875824533,-0.11841164536646423,-0.639565653231666,0.2955387572928532,68966,3841.1916051477324,139.8282,171.70255,2.2100437,0.14177307
285,Reims,FR,0.23581890022840082,-0.20193565037787725,-0.5876903257445837,0.29435597438188,24933,3527.187599577979,160.31224,137.80795,0.7680989,0.12324687
286,Brno,CZ,0.42326684468979736,-0.3438430008870401,-0.5515625083142349,0.4303629576035134,44601,3528.0314881408776,131.60474,104.70913,2.0243866,0.3603427
287,Altstadt,DE,0.5529024492407614,-0.39398135000377466,-0.2902002936631007,0.5063337427358243,20745,3184.2385442045857,140.30276,203.18472,6.064487,0.11979684
288,Brest,FR,0.2823214133521191,0.045310799053512284,-0.621868243003193,0.03340891465918236,14321,3505.408144576292,148.31921,104.5287,1.5191747,0.20839527
289,Pontoise,FR,0.3303159799425701,-0.10482580807675963,-0.5034905385708581,0.3177913717696231,7283,3070.4603876433653,75.77517,77.47944,1.2028056,0.31991604
290,Mantes-la-Jolie,FR,0.41101158786748554,-0.25799560285910866,-0.2894323759698489,0.3477716971950832,11687,2879.34222028459,142.26793,168.91272,2.0483153,0.09922831
291,Košice,SK,0.20903047755321344,-0.21025939180912165,-0.2872420501149769,-0.015269333159185447,26114,4998.759786947051,118.37015,124.18377,7.9874835,0.25282025
292,Saarbrücken,DE,0.37311216415900206,-0.2293937374528609,-0.6454937203848501,0.35554842824223637,22444,2588.343646062697,104.4706,161.89178,1.6846147,0.1308602
293,Saint-Germain-en-Laye,FR,0.4672624749923168,0.016545766940756438,-0.3085453939171532,0.043022988372108995,2043,3264.3329295019926,156.36133,112.24371,1.4383518,0.06838173
294,Saint-Germain-en-Laye,FR,0.353776806057548,-0.2284459484960081,0.029308844071467798,0.1992510938098196,12472,2677.756427271181,141.53514,192.96326,2.5781476,0.15229295
295,Meaux,FR,0.2852773893832644,0.036262511544742575,-0.3646892761674232,0.196642880851384,8040,3365.8027072031337,174.07045,193.35674,1.448278,0.2679938
296,Metz,FR,0.3115941473689959,0.02227986294127016,-0.5437994394485801,0.0837133781183509,24352,3016.4685544903014,168.52663,115.21257,0.8870919,0.15676358
297,Böckingen,DE,0.6204484067142852,-0.41803922798026083,-0.5776187919210478,0.5915431076843967,18067,2773.9228348103716,131.5363,157.43123,3.1820793,0.19741373
298,Versailles,FR,0.5184487291458263,-0.20155846804575456,-0.3293809782123394,0.19156567168941388,8381,2934.8654514655336,133.411,218.60434,3.15055,0.083161995
299,Banská Bystrica,SK,0.10736259164803041,-0.3530339260675374,-0.301780505154046,0.6002456503848193,12521,2464.622603429383,83.58979,145.22304,5.5815825,0.16621909
300,České Budějovice,CZ,0.29021005546886436,-0.22095041492077624,-0.34854800361017,0.3568789149661012,14501,3217.759877124273,152.1272,82.37914,1.0586251,0.22245236
301,Rambouillet,FR,0.21559147803531167,-0.15681503881853454,-0.4618250408332396,0.4244813528432768,24670,3203.684716212572,164.82596,110.53024,1.7655445,0.17984928
302,Lappersdorf,DE,0.3142161309603047,-0.30714381713156336,-0.6053161725663956,0.6208514794232771,23397,2750.702302394339,125.8771,188.2583,1.6831094,0.09854201
303,Manolești,RO,0.4707148123795522,-0.004583955304902738,-0.6684374422980262,0.5147001211097526,5422,5836.898610842976,143.22504,96.73538,3.6830306,0.14840889
304,Neureut,DE,0.360031276971116,-0.32672967075918286,-0.5664597114924479,0.538774284621796,38990,3297.029424559928,100.40114,134.69566,2.2803636,0.17712426
305,Büchenbronn,DE,0.5463173397770058,-0.344060817716256,-0.4952319013245588,0.4850483688231904,14270,3347.087530433834,118.257614,200.80124,3.4093378,0.15708552
306,Ludwigsburg,DE,0.5071681888060251,-0.42179863400226736,-0.5672918761205836,0.5007538942279295,20169,2607.2231872325256,115.13011,173.1291,1.4164356,0.13612078
307,Palaiseau,FR,0.3091434270994309,0.03146551630941211,-0.5457957050898571,-0.07446994451833801,602236,7188.548489532068,203.64879,134.20879,1.2831085,0.1970459
308,Melun,FR,0.3594493485987417,-0.008065322514187956,-0.5480841621677917,0.21961424983483116,11773,3108.3446957652304,138.31418,175.22891,2.210058,0.118106246
309,Chartres,FR,0.38304550978110813,-0.3436545995433184,-0.6474758003978041,0.3875708700733065,12537,2124.7633361823946,226.81194,171.37561,1.1790304,0.11467568
310,Stuttgart-Mitte,DE,0.4818441055351751,-0.28518159834174894,-0.5579627714305337,0.37165453807297666,82843,3384.519385979047,105.05632,167.45625,2.088042,0.18259579
311,Möhringen,DE,0.5951063854135038,-0.08366160732099956,-0.5840900091666321,0.09669557670258937,3819,3368.75843736188,105.47646,104.047745,1.1191928,0.11316179
312,Mitte,DE,0.384070899809315,-0.24658528733699042,-0.6329886890776578,0.4035380797443448,17735,2533.1030937043092,157.36076,165.18646,2.068753,0.12198063
313,Nancy,FR,0.47226540726049554,-0.16558282951432168,-0.7347035755583881,0.2601146195225032,23148,3716.6944784351513,152.91483,102.897,1.2086996,0.2773096
314,Vaihingen,DE,0.4395440484027337,-0.34479083076922984,-0.6369466083579438,0.48394744866986183,15103,2645.685921193153,81.67913,180.98341,3.2836573,0.14664021
315,Esslingen am Neckar,DE,0.49687936833711316,-0.31421634388568187,-0.5188196413789559,0.439397541402239,21297,2473.592426657981,80.46214,208.25435,2.264672,0.06193896
316,Rennes,FR,0.23607658828923228,-0.1105109045732227,-0.5499621450061001,0.2026319081994806,28071,4455.699224160226,195.80585,122.99925,0.4780324,0.16966154
317,Vereinbarte Verwaltungsgemeinschaft der Stadt Göppingen,DE,0.5853310681760961,-0.3415378678406945,-0.5717740680788378,0.5956355507220557,17852,1918.3969108746765,105.05603,190.25488,1.8241236,0.075031504
318,Böblingen,DE,0.30072853579954606,-0.5137590422158128,-0.34729615893277105,0.6806449478397945,17975,2446.9956569272294,150.7153,291.0639,3.9185224,0.08203788
319,Trnava,SK,0.2029779453848856,-0.3076174559997478,-0.4670157005421054,0.5536270305414068,8620,3263.964826210912,146.22942,121.74823,1.8177098,0.17894924
320,Miskolc,HU,0.4177356945068122,-0.21609054785544987,-0.5545585460294995,0.450293707101276,13810,2708.692351656325,171.38808,104.72746,4.3095446,0.22394915
321,Nitra,SK,0.18319258115352835,-0.2317987759436744,-0.4844830086323948,0.6154621188973097,11396,2964.66438303724,101.28127,77.94389,3.7147756,0.31190598
322,Nyíregyháza,HU,0.2833153545757627,-0.16604611253476378,-0.22340863456733645,0.3392623639236178,7497,3259.9330185465087,203.03618,137.5884,1.029103,0.06670864
323,Lorient,FR,0.4174151624757868,-0.19834939338710075,-0.6789950619115679,0.8278908545992509,3030,2565.903558997575,183.13568,153.79572,0.5854132,0.057837598
324,Strasbourg,FR,0.2745259590459093,-0.09920539060534948,-0.6187998940334729,0.33022614236815767,44810,4498.311883750387,147.28123,105.19954,1.1565813,0.15415622
325,Ergolding,DE,0.4028128620586993,-0.4532561917690297,-0.5651877332803166,0.6112690081194149,14754,1918.1196856025433,107.4938,159.80551,2.2350347,0.1989478
326,Miroslava,RO,0.5184503513125717,-0.2273050011375683,-0.6030035511650245,0.4219332861833037,20209,5183.186680939777,204.01648,163.34422,2.1854508,0.07971008
327,Satu Mare,RO,0.5498582278718206,-0.15899706796779256,-0.6545493432473368,0.48225855742620816,7314,2068.5289905683144,149.98424,96.535866,2.417187,0.3187837
328,Tübingen,DE,0.5823801765004801,-0.39142369235165064,-0.3870950208213944,0.6420742315879984,12467,2906.47495705928,103.48198,212.61922,7.927421,0.105889276
329,Baia Mare,RO,0.5708629812369734,0.1895843274238306,-0.628876542792718,-0.29842516334080155,6298,5001.408913918417,237.50693,421.94144,30.12711,0.015950656
330,Reutlingen,DE,0.6003327622167854,-0.41582713511530467,-0.6613885132792824,0.6322149801038811,18404,2478.036612684262,152.50372,172.81876,2.4639933,0.15258059
331,Troyes,FR,0.3016318735996465,-0.08931659200184675,-0.6966671658763656,0.3587740675359325,14990,2935.9135440161695,191.55417,60.557888,0.7031874,0.2703197
332,Le Mans,FR,0.35862646357370837,0.01765039713857663,-0.5726749795044498,0.23679157254103808,20548,3131.6025429342108,235.11612,197.90634,0.7699966,0.04802357
333,Vannes,FR,0.322922180600264,-0.06734776423121047,-0.518531079467667,0.12760501146960426,6183,1925.7430671949953,192.93336,151.25888,0.6256764,0.106461205
334,Neu-Ulm,DE,0.43842787905640923,-0.27425760465980126,-0.6287393145855317,0.5584879115558259,28154,2754.7222411048187,112.89591,136.09055,2.0133314,0.24540588
335,Bratislava,SK,0.13695144115358465,-0.29229838865940083,-0.3647549042978636,0.20403515351021123,44314,4907.409570577233,168.94498,109.90566,4.611494,0.24582824
336,Leonding,AT,0.260657181981909,-0.2238753996526479,-0.4175714585738851,0.39515299305506046,35162,3306.098534720344,161.59795,122.90009,1.2670934,0.29122266
337,Mödling,AT,0.3246352944328097,-0.005568527957609515,-0.5741517595658672,-0.12269607249055307,132347,7024.367990406679,145.14998,96.09065,2.0284727,0.4028815
