bounds_fid,total_grids,accommodation_z_mean,accommodation_z_median,accommodation_z_std,accommodation_z_min,accommodation_z_max,active_life_z_mean,active_life_z_median,active_life_z_std,active_life_z_min,active_life_z_max,arts_and_entertainment_z_mean,arts_and_entertainment_z_median,arts_and_entertainment_z_std,arts_and_entertainment_z_min,arts_and_entertainment_z_max,attractions_and_activities_z_mean,attractions_and_activities_z_median,attractions_and_activities_z_std,attractions_and_activities_z_min,attractions_and_activities_z_max,business_and_services_z_mean,business_and_services_z_median,business_and_services_z_std,business_and_services_z_min,business_and_services_z_max,eat_and_drink_z_mean,eat_and_drink_z_median,eat_and_drink_z_std,eat_and_drink_z_min,eat_and_drink_z_max,education_z_mean,education_z_median,education_z_std,education_z_min,education_z_max,health_and_medical_z_mean,health_and_medical_z_median,health_and_medical_z_std,health_and_medical_z_min,health_and_medical_z_max,public_services_z_mean,public_services_z_median,public_services_z_std,public_services_z_min,public_services_z_max,religious_z_mean,religious_z_median,religious_z_std,religious_z_min,religious_z_max,retail_z_mean,retail_z_median,retail_z_std,retail_z_min,retail_z_max,avg_z_mean,label,country
148,26,-0.15472246028067257,-0.11812518915747239,0.18145545833962465,-0.5988239989552296,0.047557640222995204,-0.18142427675697487,-0.32284225218291857,0.43490853361909415,-0.9121945859199944,0.7347346255521954,-0.026686246213514817,-0.09738913097118942,0.26647124967989566,-0.40482154136224,0.8822353294509824,-0.12394841119463498,-0.14852784710277422,0.1659977461714156,-0.3246858123353008,0.24859330139635616,0.1298631500385686,-0.07499768670164196,0.5485130141188129,-0.3167507315639749,2.213976393740682,-0.0446592080041766,-0.10394662570157222,0.3870322559179143,-0.3844444403561217,1.534383711455827,-0.03676484203343158,-0.12587810007295933,0.44562571553910785,-0.41836531392885307,1.7232546508252389,0.16037898032537137,-0.05891521354564301,0.7116740290949519,-0.3580525834892551,2.7307773227672723,-0.024710443264542536,-0.10301872886518983,0.3891620434199214,-0.5172724467587971,1.4189990996429203,0.21535699767371871,-0.06703659567771984,0.503726936813301,-0.1749147516262509,1.125585256376593,0.11377246264730183,-0.04610526985858529,0.8914186236748419,-0.3726656312033045,4.221734335361021,0.0024050639033647734,Bocholt,DE
150,30,-0.12652108145260363,-0.12394795827071559,0.12307398899584132,-0.31747084847603163,0.17455819676817874,-0.14014682511880908,-0.23416029181611855,0.5497478198202861,-0.860892615693085,1.1465818382178985,-0.04454288234512366,-0.12611041523762723,0.30269358068293567,-0.3707268551681767,0.6683628857066027,0.013427670240875203,-0.08110129544107679,0.39112945657144466,-0.28966252163237716,1.1916056043438765,0.10959987616607832,-0.006169332953096835,0.4353893613013983,-0.42503534657061043,1.7264515495316302,-0.09543040799645364,-0.09978894426970035,0.162125879108796,-0.4169381004086755,0.533582381917389,0.07683359060416083,-0.11620485882170338,0.5248782931697673,-0.4662822837722707,1.761847325686638,0.09375946341015878,-0.06950857024110613,0.49167729661226073,-0.38662339069165214,1.4817327650148227,0.11699837250400569,-0.05709822641334817,0.4084305982383689,-0.44010400393042776,1.0174629656540402,0.07242094358654874,-0.026707841844115943,0.36147378609091624,-0.29834881091768306,0.6168906844230073,-0.047159916122781524,-0.10598257045149699,0.303572426260832,-0.3612038725950887,1.034769910655376,0.0026580730432778222,Schmellwitz,DE
684,26,0.25429186028273376,0.08429612385186705,0.5991251382207035,-0.7306088209087541,1.8127978660304065,0.009237444469165622,-0.0591019437739492,0.5949487370334146,-0.980636251597348,1.560889021949167,0.04464594416929451,-0.1501059569200351,0.7362884129945154,-0.7951506194713623,1.779330224397492,0.2909801475795926,0.050803958414390796,0.6989518865305876,-0.6201000369578197,1.8313505962213152,0.03629881349224819,-0.18711265867799337,0.8198380892445458,-0.7541171247903182,3.4546321727956473,0.6895940330394376,-0.014705884121344204,1.762722008423405,-1.1534579808943333,5.609297765280518,-0.37873490649987146,-0.4749650956604853,0.3820174074155903,-1.0779636976295746,0.3184770940693653,-0.1314885043148236,-0.2553002746466615,0.8943492296326426,-1.0961860661678757,2.7113261234873516,-0.46189285184816775,-0.4060328726817994,0.34279634412060134,-1.3911477691321104,-0.10646356567653599,-0.15989443265836165,-0.28802658745448495,0.9341145033538049,-1.1188487081808676,2.4307937605959298,-0.16311713069229888,-0.2458073561100076,0.6583351224921498,-0.9299443903808572,1.6891840725892382,0.0027200379108135216,Costa del Sol Occidental,ES
108,26,-0.2778140260773352,-0.19897091110067416,0.2719518900031141,-0.7496500805340863,0.07145481298431854,0.38993528500252017,-0.024689115666340047,1.178304744786393,-1.1847407229577154,3.6929165263887667,0.01394856148714615,-0.012086613211088991,0.49193911573176613,-0.7310721806512575,1.2655294040359033,-0.03153207913040203,-0.04022505427697476,0.4368018835637782,-1.071581128049515,0.8285558054228188,0.16790559857774046,-0.055677867868709076,0.6922966097871853,-1.0387051113778547,1.7279484331966093,-0.14046110068844989,-0.09179637269160028,0.6555182646058538,-1.1058744118077581,1.9962689466162142,0.24374444184324726,0.07036154544667442,0.7993507479529842,-0.6810522239793398,3.1240030217111396,0.11669456828233989,0.08988220200719232,0.4701693684085818,-0.9397899642814795,1.0208890579200447,-0.22561679569772428,-0.08675214106234919,0.42028535191093386,-1.1945471211723406,0.24199436549669473,-0.19544904401473898,-0.04790682515717391,0.6316298655393767,-1.4192633601598796,0.9444896072006717,-0.019197109614542688,-0.17864326056293892,0.8785883182612351,-1.3444270070878428,2.249646009138495,0.0038325727245273537,Hilversum,NL
438,36,0.012625995345062944,-0.04515153542743556,0.30964057302164194,-0.5332080179709733,0.8553972485811762,0.013251733529561544,-0.11027725868876923,0.8169076519901247,-1.4652711006007793,3.2789371949576323,0.10369546781543507,-0.1486192707601674,0.6907780030817071,-0.5371869360339239,2.5469961579655953,-0.10105594208921924,-0.18606309679303967,0.42282355238738895,-0.6326192564560105,1.5141198890861547,0.04380169720511485,-0.11669863763492014,0.7438824904477155,-1.0117054778269925,3.5940214965232204,-0.0006216064078024511,-0.1147951605151144,0.9085559571586983,-1.0569550557888812,4.469937656487887,-0.06830249280064561,-0.07310912470170948,0.3922019325555659,-0.8911181655083822,1.1279970271005877,0.012143632702698269,-0.15850627262428196,0.6594840675164688,-0.6219270068389613,2.9505203508451867,0.1846258691239576,0.009351976677487996,0.7450523661351796,-0.4943539266285851,3.7550286690940338,-0.22667296558190117,-0.16616253497717326,0.6344164959953364,-1.2420803839383687,1.194961232823671,0.07330981114319567,-0.15205265630935313,1.1180773360108645,-1.289761375950075,5.267810457996707,0.004254654544132497,Chambéry,FR
22,43,-0.10487965776508665,-0.11235591240899975,0.12791964618930254,-0.33308261073979256,0.34143378042760525,0.05090632031789788,-0.21395606554940194,0.8952219279938499,-1.4988858601298987,2.908715995138719,-0.05155234384990579,-0.11938274675509133,0.5073120245826922,-0.7059456688475421,1.8195858737446278,0.1246067673168614,-0.022938204723128595,0.5074848648162271,-0.4800916131780706,2.2493429934968376,-0.039200585660124576,-0.20952447424440274,0.6858479631242755,-0.8922288864014126,2.961303731077883,0.034451036590159176,-0.08381620926914413,0.596604932432185,-0.6042809249507968,2.8719319876911324,-0.06237279931618744,-0.15365641636594254,0.502534944089955,-0.739212025512084,1.7307907233679052,0.010722132763390175,-0.14148646558569372,0.8854104942626768,-0.7932317123038698,3.606666991194386,0.13445121680665506,-0.013691894006810486,0.8517692501857282,-0.5668639015273107,4.540387598059748,0.016596123431953717,-0.1621379247729629,0.6977109555296493,-0.7324088681770133,2.3493386321981014,-0.06290763924814342,-0.18323174975782675,0.6458444558481394,-1.1391662061732222,1.957035660107328,0.004620051944315412,Linköping,SE
315,54,-0.02810488912455015,-0.04140230727144777,0.12438527750225778,-0.24152408694505106,0.23235404383099517,-0.06939033291478287,-0.18087722681603693,0.7332431505750858,-1.3608980100474408,2.8732955132824807,-0.010952589070758715,-0.10330917947837386,0.3936199116533154,-0.753524206568493,1.369902604999194,-0.059596311462056704,-0.15551277729967206,0.3327612151989926,-0.2694621458318434,1.2718510226244968,0.04006911518717462,-0.1457563271711808,0.5851666243790399,-0.7130977768690319,2.6479879302562677,-0.025748510803859228,-0.06496566827992495,0.3866963310457309,-0.8959063025646555,1.989544526451101,0.0221950779721661,-0.11958078401882506,0.5908915451773493,-0.7231921033896892,2.650019682093726,0.06783897500312593,-0.06924117133283197,0.6526464773044484,-0.5188492249474752,2.66749250270523,-0.01472699029417283,-0.1199900697331303,0.40360180378689453,-0.6803625549481277,1.5749915049000565,0.14082731804885132,0.017924120796166725,0.5377708869375788,-0.3768362928703917,2.401600256401911,-0.007390675224984349,-0.12886590420256716,0.5071575790485894,-0.7185394078675821,2.55820141163478,0.0050018352105593725,Esslingen am Neckar,DE
170,1081,-0.06112472716254948,-0.07741094968574908,0.16010419555781738,-0.5244065904168885,1.6159503010056826,-0.12151125375587658,-0.24332629695013797,0.5733272193106946,-1.524242519145541,4.101567606997594,0.06502098003688722,-0.06167574691501151,0.4946660370884397,-0.7725335245537441,6.317817673767051,-0.08606688372680552,-0.1253675994377205,0.2438854753906854,-0.8367478516730832,1.7429939633192248,0.039242359231752115,-0.10364092211694002,0.5686105322838617,-1.0745753809712324,7.411347713572239,-0.014569600031344228,-0.07175586175534748,0.3500690068537299,-1.1319338138931436,4.321112808258258,-0.001781771925268857,-0.1233445143324569,0.5853117053927284,-1.2893494017418416,6.785180675565665,0.15749920680508375,-0.0668356470315323,0.8040375421151994,-1.1787977211388643,6.875059373027151,-0.026419550058507733,-0.0992697369316133,0.44262513105807405,-1.1406973592136005,5.1286131953405265,0.10623658413462617,-0.007460207279071895,0.5091531979382815,-0.9930564354876257,3.8409547449219605,-0.00037182293367456567,-0.1180507822798573,0.5555382587525374,-1.1209476622273018,7.537807977801449,0.005104865510392937,Innenstadt West,DE
249,28,0.04592597913736517,-0.051720821572097765,0.3134517396987505,-0.299854586485502,0.6466543949528952,0.010074490982839334,-0.09894682915435932,0.5205712661604386,-0.6549459728728323,1.2291826962704708,0.054619418915259045,-0.0036930377607814822,0.42647683189424895,-0.7220868087781376,1.0824217514387484,0.020152259869304013,-0.09137044553431575,0.41980486059669797,-0.6109025986877089,0.8325104084159968,-0.03331202093193187,-0.12933549464659289,0.6124110590637886,-0.9027973260637485,2.632150020735571,0.01116977999499082,-0.08830182025942412,0.712772273881042,-0.6930086980159111,2.9489724476500965,0.08658375323049042,-0.0045836788188993215,0.25408030884582583,-0.25044496107222847,0.7607151579728263,-0.06074890687945105,-0.05658503090420358,0.35955532570002335,-1.0342269003290216,0.82751885278283,0.05474016063543962,-0.01844128365174977,0.3319609354643572,-0.4841735241686163,1.2918544654126216,-0.19781783318280333,-0.2100316400887376,0.25952717163115374,-0.6160484163115361,0.19142016251701668,0.06852539994243219,-0.09890600645257216,1.0292818972103808,-1.2591746290069714,4.376860517284889,0.005446589246721308,Cherbourg,FR
535,47,0.03727372387504983,-0.03462223944692424,0.19993909262695964,-0.17641347978992616,0.6616449080760792,0.03785318586369479,-0.059894826760503526,0.6093292581613396,-1.0363220652290905,1.655048704126751,0.0036487577620122344,-0.07935104091672794,0.2249775030981677,-0.40631772347677997,0.4616394281324482,0.06062925089513933,-0.03537174505633957,0.31164370106274564,-0.38958032702629036,0.866791497546456,0.09686431132003678,-0.07702692810130843,0.4710610704063293,-0.5011589445401956,1.706453829289412,0.10913983235052503,-0.027304876573428647,0.4145546636372656,-0.3694513642957838,1.7656574318653748,-0.1606883935546838,-0.15354113616215875,0.21783078247480786,-0.5173053057648657,0.3509481406517237,-0.04961317336262967,-0.10730219450138297,0.3405006368705598,-0.6251213316219367,1.0789045977779599,-0.050942259863396296,-0.09999280393346535,0.2413462642281006,-0.4095220350748291,0.8431909553473146,-0.08516919489926227,-0.18995952857617066,0.2539603292626083,-0.36284214068463494,0.5013051400053683,0.066092587491781,-0.07434014038006673,0.4381852192415636,-0.4388380834743368,2.086557032223592,0.005917147988933358,Toulon,FR
381,33,-0.150724863233975,-0.08803139070502236,0.2588332486721827,-0.5658978986937615,0.46723279234209886,0.038887412778933435,-0.1869366671894989,0.8227199821625979,-1.1681003683149758,2.555958401950703,-0.012213296039038533,-0.15002536659909077,0.695934798346864,-0.8509051292696503,2.2780809426868047,0.04452063919578942,-0.21286966314153766,0.8612748483363093,-0.7912295648996164,2.5050525161465815,-0.06795252987834935,-0.19304420410706444,0.5278261200233412,-1.2329552751719592,1.5911192054918615,-0.03443049237933299,-0.1199751417632041,0.789936712226534,-0.8875669767516401,2.7924451433485626,0.12798303235908065,-0.10327507091987831,0.9429338658778681,-1.24914453644577,3.3716665318288586,-0.09723243960795942,-0.093601263491662,0.3800961449313395,-0.763979388416602,0.9251079140032676,0.22361081172396555,0.09849452211606158,0.6651300197581685,-0.8992504131289609,2.3611393023099088,0.03198240128364841,-0.17998616450268795,0.7796207088769782,-0.9162854906785948,2.2460581625437075,-0.03489387682618994,-0.1620649863574009,0.9340922085280231,-1.0533429370056,4.036433451350022,0.006321527216052018,Besançon,FR
222,24,-0.07800568832491984,-0.09188790087165272,0.14314443510236338,-0.33512510226774467,0.2832272209606778,0.06490523344495716,-0.16090374754178133,0.6057088730996832,-0.6839473278543503,1.4634683823240413,0.10701505801315046,-0.047036687793181556,0.6055830512290113,-0.47095318564476757,1.7975001924121714,-0.05738429218310944,-0.10231199147241699,0.2920581004881077,-0.4699708577016204,0.7453167410177801,-0.0149812736786002,-0.13542719061613023,0.7121881295545041,-0.906927995747223,2.7809476930361128,0.03488088866349458,-0.0740103088235117,0.6147227452172903,-0.4869526473328675,2.5870363235164535,0.13974059519028614,-0.1043679458618755,1.0365737515339881,-0.6928748262936192,4.194139823178916,-0.0669550430668645,-0.16096354811581184,0.5126895187745351,-1.0588608953894199,1.3792897208870294,-0.052873738278948326,-0.08805413951294945,0.5145950660864528,-0.7873088645259264,1.4755851476660886,0.06492047229503994,-0.12890082140678896,0.4423345315856567,-0.33136161953114157,0.7664663443434063,-0.05662092943716288,-0.18056964988918864,0.7764540388262471,-0.6686289711692894,3.205263924238318,0.007694662057938464,Ústí nad Labem,CZ
348,71,0.05258086629805986,-0.05095345073663821,0.2803984953337504,-0.2748718998173457,0.8174628452058754,0.10917506584138328,0.014387830209073579,0.6481298117135376,-1.160879999607192,2.2284035225756105,-0.06732730806134503,-0.1171279840169251,0.49623622146817636,-0.7531857423911267,2.0943303527193016,-0.058216562369002085,-0.11709725232712502,0.4018477243763815,-0.7764255875902629,1.8714984402649946,-0.024179112598433958,-0.08281209359338539,0.5389962247222883,-1.392377855028486,2.0992942134356403,0.012530844928663337,-0.06488747087243696,0.6602053622030372,-1.0095520967019924,3.4282976469933484,0.06643920737636402,-0.05199192554313457,0.564541578034617,-1.0422452734714776,2.1963401168290924,-0.033293797267090156,-0.03197871897693811,0.41463048100406447,-1.1986507504164103,1.070931043083854,0.12735761468410398,0.007044016801388937,0.4606516774434861,-0.8496373611753859,2.6233743483982255,-0.11298421468183596,-0.20537924543214053,0.5649024583171733,-1.0125242023581218,2.2522836754870945,0.019289769697423825,-0.09094444726014236,0.5675389757280318,-1.2613055169642946,2.2147173875189683,0.008306579440753739,Angers,FR
172,31,-0.07148524292656941,-0.06173713436059547,0.049002076129941834,-0.13397375677685444,-0.02226621955503114,0.1762893646545378,-0.06432646940253162,0.6481821133320826,-0.4579438479871673,1.775324646407227,-0.03015587380964715,-0.09053803178094363,0.1741653535218819,-0.24866906153229965,0.43758021043158346,-0.015155506141856914,-0.04467863933657513,0.18320863394304515,-0.2060094267037592,0.5866522480889431,-0.00582024129461982,-0.09157325260767239,0.23048344787030525,-0.27804986160569145,0.7463258164849333,0.04558038164587427,-0.0017987394549506992,0.17598276218695277,-0.20571097491809853,0.48468843426537556,-0.02990313606154796,-0.07769000798279312,0.2912704585594498,-0.5511164124683956,0.6063148144503893,0.009219379840863337,-0.034470733454198973,0.22497906352119237,-0.33140791219715193,0.546402396022873,-0.00446288085831003,-0.06287043599654864,0.24590155499926594,-0.3054614841769109,0.7143009377273013,-0.006176977256780532,-0.025528890685645785,0.18899325887159157,-0.21617943453878213,0.3268578526926158,0.04591250305495337,-0.051753499439145964,0.30013799565052907,-0.24888111785530265,1.09755312730725,0.010349251895172452,Antwerpen,BE
157,58,-0.07662282214538811,-0.08328282442817214,0.07766273392645626,-0.18495935839329944,0.08112863213957325,-0.13323334021227434,-0.1977263223855545,0.40416446333142186,-0.7476931323482195,1.1292291620216388,0.0004334062854341042,-0.0331804631216807,0.2239895275103876,-0.3031701614921532,0.7041830792990484,-0.049370898840938336,-0.11051618823791823,0.2087167177226022,-0.26496580692823374,0.8388914092128322,0.03666730307660502,-0.0944328231638845,0.4208602745176426,-0.39034414959974106,2.069149394498219,-0.026411696907993356,-0.07433458741684983,0.2861746350030331,-0.2241034549502053,1.574545541729268,0.03697598229517475,-0.06290638122519883,0.36234513036466776,-0.3340971658316651,1.477985218683976,0.1941949863841968,-0.07689524630148149,0.7179259481060871,-0.4278626590552777,2.7762475950230963,0.05478485297028055,-0.06354286386753011,0.5295744877833046,-0.41639505864812765,2.679542566051683,0.07904109694817125,0.002963603299312909,0.4386163452933422,-0.5681651931080899,1.3617747619398546,-0.0015403518551491014,-0.08871173167756588,0.4350791081531694,-0.3691467971477402,2.5820926908179245,0.010447137999829019,Uentrop,DE
507,39,-0.01924840910117917,-0.05228342275872409,0.22985602560509935,-0.4750358894152126,0.7327135796781056,0.07441920322433765,-0.10436630022929339,0.5861890467474062,-1.0160480497568383,1.5922388131218448,0.10997265569379874,0.0104527204390507,0.5085189871829433,-0.5551994312000605,2.3257941619736235,-0.08820422605987746,-0.1663735205102464,0.41179266604852716,-0.8915371104492731,1.0247779523253526,-0.008434265815442933,-0.09627159370874684,0.6858234790556552,-1.361467181170603,3.5487813568753985,0.01927391423144603,-0.06207608447178683,0.8244155486268033,-1.4512662923869675,4.251500485463427,-0.03657970803865982,-0.08195063282188024,0.5777953134444028,-0.8310859281974844,2.433680276262879,-0.04973267425477684,-0.07623520997628422,0.42190358906150255,-1.024773592292069,1.4393146327566149,0.1759458838635194,0.06549970599864764,0.6921988124635006,-0.6822582085708241,3.565776432879417,-0.09751750923249487,-0.17472002172885187,0.5650634232252215,-1.143539908114778,1.7050881422772854,0.043289544693681584,-0.11171108797044377,1.1384525073335214,-1.0819736688803925,6.417801748325693,0.011198582654941119,Pau,FR
215,31,-0.07972024414280957,-0.06452944342930457,0.045402120756300714,-0.15461114004175955,-0.016163513895921373,-0.1344825981763751,-0.313971918192481,0.4690359468312696,-0.6767236976411694,1.303970509512609,0.07481016643907032,-0.05892541032542184,0.33959120234027473,-0.22462679013436193,1.0178092046789717,0.017188840096535325,-0.051120829028825976,0.20460590355944494,-0.16071423537490095,0.4568019262820602,0.011233589602549417,-0.11841262881587027,0.28460048309331937,-0.22380473485510843,0.8110451117060837,0.008354184871654666,-0.045073578144334034,0.2129851559832247,-0.39391244827363847,0.6041315984816032,-0.010432067523846393,-0.12453309719874477,0.3138816393080667,-0.34592940047368365,1.0151979653230492,0.10423970224682946,-0.03245910302134398,0.45747442986282677,-0.5299184958381138,1.4792639504976668,0.02391250241910296,-0.08357747190397938,0.34262220863132214,-0.25247408828978896,1.038874121065057,0.09732134468770856,-0.0471603754402559,0.32898605329630687,-0.2965568560506857,0.6287297057029014,0.021570497202146332,-0.08122077903150683,0.28910314733210996,-0.31678126043122445,0.6922235130621258,0.012181447065687818,Herzogenrath,DE
694,14,-0.05649842685709575,-0.16661959451394326,0.747469514966941,-0.7562949665549338,1.9820975271703387,0.0924180723426438,-0.15110307792287242,0.7159448393558635,-0.580363656444231,1.6099413201361445,-0.08757408743787407,-0.1730118176534939,0.4897868194484496,-0.6704032365819168,1.07358593589908,-0.4093184001499063,-0.4246750405855442,0.3016933618350787,-0.7859010422138746,0.039220813364961415,0.2262308471269042,0.07499020152172171,0.5923822756754498,-0.4959902591282101,1.403357003753912,-0.1431270012195212,-0.1183449018420976,0.3052730786778522,-0.7860644470550797,0.34908970869146766,-0.07441473491804068,-0.10427766886322072,0.45974115493169215,-0.8555311307447107,0.9755582579560003,0.11205165219141251,0.039345432251328555,0.5793518484053966,-0.6243711001499206,1.4929985949875957,0.2838492480321533,0.034805317122800106,0.6996981171967797,-0.28200573598088274,1.642039685116968,-0.023523762569556066,-0.24161112882247524,0.9996561992540259,-0.9625678480777969,2.7081038495144383,0.22034793356646165,0.12330766305423657,0.5304531230012068,-0.4414815808764443,1.3384690137168531,0.012767394555234674,Ragusa,IT
117,42,-0.12907597968958504,-0.11722654179110308,0.10335300217587057,-0.34740118256114855,0.10202298306984545,0.2704475122150245,0.047118217352277406,0.8572411095811293,-1.0079937758043749,2.9867940220931746,-0.005625405719659676,-0.032675582673033214,0.5503449293463771,-0.8392170705489423,2.4089531483911957,0.0005664635589775665,-0.009031422133950282,0.3347878685155666,-0.8660263826206249,0.9175333675071053,-0.0006716393422529042,-0.1356018494427625,0.44988300701420875,-0.7959573897679387,1.4045302699482465,-0.05320732229916933,-0.13917622483815578,0.5235021845515342,-0.5537551555690113,2.3937694456617122,0.09576607146652794,-0.15234202638180272,0.5841802761110066,-0.6648134593968319,2.1402809920034342,0.00016830356339064337,-0.09674691013434039,0.503440461105246,-0.7457602538278144,2.383359063827245,0.01845246762511153,-0.08958590622168551,0.40508745801523655,-0.4878399029382951,1.870751296514576,-0.12561179421664673,-0.22844423079769283,0.3968309563570596,-0.5876100892275787,1.184012739230773,0.07018709891459929,-0.12807892477143434,0.5060930215592768,-0.8370528326170128,1.676738847869942,0.012854161461483438,Enschede,NL
224,153,-0.00840833072327836,-0.07494865563874001,0.2114507739064941,-0.20957965276986776,0.7437410448098086,-0.17229643146034274,-0.26719834282196264,0.479045133331701,-1.1974675576013263,1.537033142888016,0.09318314074303066,-0.08176986394896754,0.781109183382434,-0.4523815840168583,6.236691261027106,0.06934104423668183,-0.10877408844305095,0.7569969268181443,-0.5256236571952898,5.728522256490284,-0.05918565570579711,-0.11615378240896655,0.39117330303090925,-1.325212311473931,2.18184803516798,0.17051094614247414,-0.035046122544136526,1.0623976785317495,-0.9275796573231525,9.568098879684612,-0.03833818684147819,-0.10798841811944301,0.5538606084090146,-1.7085322117421067,3.119931490021092,-0.08142946360537652,-0.10075683021595744,0.21290229851466236,-0.7680856960472509,0.7732446142369744,0.07105601491160575,-0.05160110802829214,0.677356407124334,-0.7084390052877123,5.573703210020942,0.0102994374970186,-0.14577554513928973,0.606209195185612,-0.5870872359736404,3.1412845701941854,0.08678126748123514,-0.08892790653362034,0.7572507300925254,-0.9410026239526897,6.754239834365633,0.012864889334161201,Liège,BE
487,15,0.45336470116424243,-0.00434250330640458,1.7673068768725697,-2.5580615771456907,4.27789772102319,-0.03196936565985726,-0.05262156411571903,0.7508254436194297,-1.2531104128927648,1.823645324829202,0.14437452495031264,0.11125582608840134,0.6553387723545673,-0.7156767079452836,1.4741444518080549,0.27720631757765857,-0.1721177828805734,1.1362702616505582,-0.8644034649951733,2.1622752977337103,-0.014460521288258421,-0.06607986209756242,0.6003058305673667,-0.8856614780903105,1.5037416984598724,-0.11350631629664919,-0.19491647128689632,0.6317256285694209,-0.8556130371310697,1.1767538097351447,0.08541916338921654,-0.08311730179793678,0.6009007430379173,-0.7209324341190547,1.5489662003526616,-0.3308722306011025,-0.2106108849104922,0.4574084782744963,-0.9957912494322083,0.34335766133247025,-0.16181516983566685,-0.15782655743235302,0.6333022473755783,-0.9345269965741632,1.3675791012750598,-0.13754625352211575,-0.3183421261190801,1.042894162177096,-1.5398966650954098,1.0525237921156936,-0.027103146618848585,-0.13426732900484423,0.5881724843255576,-0.6867743903788543,1.3376483903576737,0.013008336659902866,Велико Търново,BG
372,22,-0.055807105680803056,-0.09059919898656837,0.15504142560029535,-0.27727930409117896,0.15883841648826824,0.09094489093742565,-0.08930520733119789,0.6927903447280503,-0.8388178449246163,1.6997667416714324,0.01748902686803561,-0.15257973104630954,0.45007697918634587,-0.5052034889018413,1.090336579390478,-0.013973620153843954,-0.04889856949304463,0.2649886973597678,-0.41567980817225425,0.6754881910949284,0.06264175321270214,-0.04788992440528967,0.6085207345099893,-0.9030680728329521,2.0280599686506755,-0.11598173645833525,-0.07828603386386854,0.3688307511328936,-0.8292419909432838,0.8581990616682649,0.09512896487175664,-0.15210163798044252,0.659693176877299,-0.6627054263442713,2.0343271377191976,-0.07052078210111151,-0.13949536063631898,0.5014626970655794,-0.7021502505278775,1.1584751586913122,-0.10302627101780501,-0.054782393226823975,0.47991582003444666,-0.8223666162562839,1.1563750911736728,0.1382526262926089,0.11743349790526139,0.6077396435299134,-0.7013806965475531,0.9092308196039044,0.10402985734280176,-0.04119493805502653,0.81969210220878,-0.8650246223000929,3.301500322221253,0.013561600373948357,Szombathely,HU
696,44,0.19769946685787318,-0.07328238414698551,0.6978117056820035,-0.535381390671785,1.7615323218742476,0.4757106804789719,-0.01650470412508763,1.1601331575782505,-0.7941291918550787,3.9677289450021433,-0.03260319644060418,-0.08178606547635145,0.7801590386367672,-1.139021312040304,2.4605164664829213,-0.014439205801600245,-0.14410649501720924,0.9990492248858333,-1.3064454057602946,3.0028788399858,-0.030215112995140892,-0.12840129259835437,0.9188207259745611,-2.1011178191934614,4.02059371029285,0.09647784105214903,-0.043644853355397556,0.9603715648415132,-1.7500419444106872,4.540346422592532,0.13930351053403434,-0.04206909079483219,0.7263525307868617,-0.8796432693208852,2.9165039530606554,-0.1855108864808338,-0.16175128525778926,1.066309349620325,-1.5771651776141724,3.91135091676783,-0.38164482626048524,-0.1896555565895721,0.9760966693046349,-2.752697914594673,3.0029281686546407,-0.33729783991302165,-0.32572298593797244,0.756638230604469,-1.3912262966550781,2.0310402574154383,0.22235858682568854,-0.03523292788670253,1.5543381379603554,-1.6188385386973327,8.11121784827989,0.013621728896093728,Νέα Αλικαρνασσός,GR
196,105,-0.10203276002924301,-0.0906352189600271,0.13305503663966128,-0.425817247937041,0.11133487281886167,-0.061582197132834256,-0.15516817689359944,0.4416544247229214,-0.7708893544715062,1.1393383768876666,0.01074573448269605,-0.037473497363018256,0.25653807650735944,-0.3202458723803106,1.424649241443837,-0.10066905070200202,-0.10838077149710529,0.12711065844703798,-0.5719894084056094,0.16785482477057373,0.18955003724556005,0.0178853699038629,0.5269647995096906,-0.9100469870545729,1.998321813476954,-0.034548464676667404,-0.07467084323814843,0.19810178222624966,-0.46139225370757214,1.1090822902531179,-0.04241299917294294,-0.13356379314530736,0.31953147192028225,-0.5589240613134995,0.9539103020346791,0.14927856674952983,-0.04099669465488583,0.6019721467528363,-0.7338861608053435,2.9394079676522615,-0.024412478521029422,-0.0823687579313229,0.28918703366255155,-0.510767493814093,1.1820714161174501,0.11136184987867614,0.07231155627776019,0.3315883224898131,-0.5007333051771036,0.9823023929646386,0.05696930182124549,-0.0640146421807895,0.4344103588710799,-0.5956824460565935,2.1586662092431803,0.013840685449362592,Hilden,DE
