label,country,bounds_fid,area_km2,population,business_and_services_count,active_life_count,arts_and_entertainment_count,public_services_count,retail_count,health_and_medical_count,eat_and_drink_count,education_count,attractions_and_activities_count,religious_count,accommodation_count,business_and_services_per_1000_pop,business_and_services_per_km2,active_life_per_1000_pop,active_life_per_km2,arts_and_entertainment_per_1000_pop,arts_and_entertainment_per_km2,public_services_per_1000_pop,public_services_per_km2,retail_per_1000_pop,retail_per_km2,health_and_medical_per_1000_pop,health_and_medical_per_km2,eat_and_drink_per_1000_pop,eat_and_drink_per_km2,education_per_1000_pop,education_per_km2,attractions_and_activities_per_1000_pop,attractions_and_activities_per_km2,religious_per_1000_pop,religious_per_km2,accommodation_per_1000_pop,accommodation_per_km2
Thalwil,CH,380,8.128869297405176,13045.079546817526,290,46,7,21,126,74,53,29,23,4,7,22.23060418751899,35.67531834871194,3.526233767675426,5.658843600140514,0.536600790733217,0.8611283739344261,1.6098023721996508,2.5833851218032784,9.658814233197905,15.50031073081967,5.672636930608293,9.103357095878218,4.0628345584086425,6.519971974074941,2.2230604187518987,3.5675318348711937,1.763116883837713,2.829421800070257,0.30662902327612396,0.4920733565339578,0.536600790733217,0.8611283739344261
Besançon,FR,381,55.13067092542965,121981.83237700429,1780,212,99,358,1073,283,507,275,151,54,73,14.592336951445576,32.28692794991825,1.737963726801383,3.8454093962823985,0.8115962686478158,1.7957336331696105,2.9348632745042225,6.49366303711839,8.796391881405114,19.4628503877878,2.3200176164376956,5.133258769565654,4.156356648529723,9.19633284865649,2.254434079577266,4.988148981026696,1.2378892582406078,2.7389472586728405,0.44268887380789945,0.9794910726379694,0.5984497738514197,1.3241268204179957
Aldrans,AT,382,53.180267443146036,139998.32576006904,2753,272,174,416,1594,670,920,297,201,102,161,19.664520879471997,51.76732145890724,1.942880377485065,5.1146790544216385,1.2428720061852987,3.271890277460901,2.9714641067418635,7.822450318527212,11.385850447467622,29.973523576279746,4.785771518069828,12.598657964935652,6.571507159140659,17.29964974289672,2.1214539415921476,5.584778232217745,1.4357314554209486,3.779597389480696,0.7285801415568993,1.9180046454081143,1.1500137528496157,3.0274387050069254
Zürich,CH,383,317.7722073619106,784535.7262591508,17328,1725,803,1753,7138,3684,4227,2163,1252,359,518,22.08694826763842,54.52962719381293,2.1987526409092957,5.428416834564133,1.0235352873334287,2.5269673728434774,2.234442538848693,5.516530267241116,9.09837469612206,22.462631516010887,4.695770857454983,11.593210213643053,5.387899949636865,13.301981425914544,2.7570446158184385,6.806762674296939,1.5958482935759062,3.9399292039850984,0.4575954771515578,1.129740083251318,0.6602631118788493,1.630098504524186
Zug,CH,384,56.653472434973665,83441.55159383558,2854,234,63,205,914,476,373,190,82,42,46,34.203582573491424,50.37643550050343,2.8043582067964237,4.13037347831738,0.7550195172144217,1.1120236287777563,2.456809540142166,3.6184895857053974,10.953775217999706,16.133168201632845,5.704591907842297,8.401956306320825,4.470194919380624,6.583885929112747,2.2770429884244465,3.3537220550440265,0.9827238160568664,1.447395834282159,0.5033463448096145,0.7413490858518375,0.5512840919343397,0.8119537606948696
Seiersberg-Pirka,AT,385,111.82548674520689,293574.4921084561,4482,504,292,584,2411,1083,1321,535,323,148,196,15.266993967392104,40.080308438202344,1.716770405971803,4.507022635621147,0.9946368225074731,2.611211526986855,1.9892736450149462,5.22242305397371,8.212566366662731,21.560380108100368,3.6890125985465523,9.684733163447822,4.499709734699904,11.813049408046696,1.8223654111010208,4.784240297732765,1.1002318276366911,2.8884291890984732,0.5041309922298152,1.3234907739522417,0.667632935655701,1.7527310249637795
Biel/Bienne,CH,386,38.67639574458566,79078.71309767378,1702,208,96,125,740,479,400,148,105,40,31,21.52285910239562,44.006168807450585,2.6302906541118034,5.37795717505859,1.2139803018977555,2.4821340807962726,1.5807035180960356,3.23194541770348,9.357764827128532,19.1331168728046,6.057255881344008,12.384814840639734,5.0582512579073144,10.342225336651136,1.8715529654257061,3.82662337456092,1.32779095520067,2.714834150870923,0.5058251257907314,1.0342225336651136,0.39201447248781685,0.801522463590463
Focșani,RO,387,31.6763957445862,68096.66083444784,872,50,53,67,515,149,200,99,29,28,37,12.80532685912382,27.52838444850637,0.734250393298384,1.5784624110382093,0.7783054168962872,1.6731701557005016,0.9838955270198347,2.1151396307912003,7.562779050973356,16.258162833693554,2.1880661720291847,4.703817984893863,2.937001573193536,6.313849644152837,1.4538157787308006,3.125355573855654,0.42586522811306277,0.9155081984021614,0.4111802202470951,0.8839389501813971,0.5433452910408043,1.1680621841682748
Luzern,CH,388,103.9188994502612,192006.4502895963,4104,400,207,384,1804,940,916,389,217,78,180,21.374281925477437,39.492335096988796,2.083263345563103,3.8491554675427677,1.0780887813289057,1.9919379544533824,1.9999328117405786,3.695189248841057,9.395517688489594,17.35969115861788,4.8956688620732915,9.045515348725504,4.770673061339505,8.814566020672938,2.0259736035601175,3.7433036921853415,1.1301703649679833,2.0881668411419514,0.40623635238480504,0.7505853161708397,0.9374685055033963,1.7321199603942454
Poitiers,FR,389,53.53996453979666,107612.50826779788,1532,193,100,313,786,244,405,217,78,37,81,14.236263280729029,28.614139235397754,1.7934718101701714,3.604783859289665,0.9292600052695189,1.8677636576630388,2.908583816493594,5.846100248485311,7.3039836414184185,14.680622349231484,2.2673944128576258,4.557343324697815,3.7635030213415512,7.564442813535307,2.016494211434856,4.053047137128794,0.7248228041102248,1.4568556529771703,0.34382620194972197,0.6910725533353244,0.7527006042683103,1.5128885627070614
Galați,RO,390,53.00081456996107,212590.81419836098,1662,134,100,134,815,346,395,240,94,65,57,7.817835433139865,31.358008617134743,0.6303188616370288,2.5282630292996724,0.47038721017688717,1.8867634547012482,0.6303188616370288,2.5282630292996724,3.8336557629416306,15.377122155815172,1.6275397472120297,6.528201553266318,1.8580294801987043,7.45271564606993,1.1289293044245292,4.528232291282996,0.44216397756627396,1.7735576474191732,0.30575168661497665,1.2263962455558113,0.2681207098008257,1.0754551691797114
Bern,CH,391,102.41338964699807,223754.57967844317,5046,528,251,918,1992,1267,1150,520,299,123,144,22.551493726973483,49.270901172129186,2.3597282377808164,5.155575865811377,1.1217647493995926,2.450851405906545,4.102709322505283,8.96367167578569,8.902611078900353,19.450581675561104,5.662453934220254,12.371429208301164,5.139559608802914,11.22900046530887,2.3239747796326222,5.07746107996575,1.336285498288758,2.9195401209803062,0.5497094190284856,1.201014832376514,0.6435622466674954,1.4060661452212846
Tulcea,RO,392,30.590035867681433,64465.58500234354,567,40,40,93,298,99,139,64,68,26,59,8.795390594522452,18.535447374190205,0.6204861089610195,1.3076153350398734,0.6204861089610195,1.3076153350398734,1.4426302033343705,3.0402056539677056,4.622621511759595,9.741734246047056,1.5357031196785231,3.2363479542236866,2.1561892286395428,4.5439632892635595,0.9927777743376311,2.0921845360637974,1.0548263852337332,2.2229460695677847,0.4033159708246627,0.8499499677759177,0.9152170107175038,1.9287326191838132
Fribourg - Freiburg,CH,393,46.00113111007271,68549.25242195117,1482,151,70,196,599,387,369,159,92,56,35,21.619491790773008,32.21659911913539,2.202795722271744,3.282527980424726,1.0211635798610732,1.5217017127796741,2.8592580236110052,4.260764795783087,8.738242633382612,13.02141894221464,5.645575791517647,8.412836612081913,5.382990870981944,8.021541885938568,2.3195001313987236,3.4564367475995454,1.3421007049602676,1.9999508225104288,0.8169308638888586,1.2173613702237394,0.5105817899305366,0.7608508563898371
Brașov,RO,394,58.864225095116005,212116.08032005213,2876,261,154,216,1451,615,737,373,226,89,483,13.558613734802833,48.85819859775277,1.2304583396326634,4.433932487487299,0.7260175643809584,2.6161900500882913,1.0183103500408248,3.669461368955006,6.840594064394615,24.64994651089682,2.8993558577551264,10.44777195327467,3.4745126295374438,12.520338096851109,1.7584711137279057,6.336616160278783,1.0654543477279002,3.83934383973996,0.4195815794149695,1.5119539899860905,2.277055088285733,8.205323338913278
Brăila,RO,395,51.22392219176724,154924.63399745696,910,79,68,80,561,150,210,138,58,37,28,5.87382378463413,17.765137089526817,0.5099253615231828,1.5422481649149655,0.43892309599463825,1.3275047495470589,0.5163801129348686,1.5617702935847753,3.6211155419557657,10.951914183763236,0.9682127117528785,2.9283193004714536,1.3554977964540298,4.099647020660035,0.8907556948126483,2.6940537564337372,0.3743755818777797,1.132283462848962,0.2388258022323767,0.7223187607829585,0.180733039527204,0.5466196027546714
Thun,CH,396,54.04547434305868,73218.12431705432,1363,170,63,110,693,331,297,120,71,28,60,18.615609355107768,25.219502956866112,2.321829486697227,3.1454992682811733,0.8604426921289725,1.1656850229512583,1.502360256098206,2.0353230559466415,9.464869613418697,12.822535252463842,4.520738588804601,6.124472104712167,4.056372691465156,5.495372251055932,1.6389384611980429,2.2203524246690636,0.969705256208842,1.3137085179291959,0.3824189742795433,0.5180822324227815,0.8194692305990214,1.1101762123345318
Arad,RO,397,60.59120441548198,135199.7621321844,1717,155,113,126,903,332,399,223,94,76,89,12.699726485622763,28.337446277289715,1.1464517211831848,2.5581270663831717,0.8358002870561284,1.86495715162128,0.9319543023811697,2.079509744285675,6.679005833731717,14.90315316738067,2.4556256221472093,5.479343135736858,2.9511886242070373,6.585114190237971,1.6494111859603242,3.6804021664738533,0.6952674954272219,1.5513802854194718,0.5621311665156261,1.2543074648072325,0.6582851818406675,1.4688600574716275
La Rochelle,FR,398,53.00113111007273,96230.7562378408,1950,230,99,296,1096,288,684,196,175,30,173,20.2637917048105,36.791667633474475,2.3900882523622644,4.339530028563656,1.0287771173211484,1.8678846644687044,3.075939663909697,5.584786471542793,11.389290106908877,20.678803962198987,2.992806159479705,5.433846296636231,7.107914628764299,12.905384954511048,2.036770858534799,3.698034285210768,1.8185454094060707,3.301816326081043,0.3117506416124693,0.5660256558996074,1.7977620332985726,3.2640812823544025
Szeged,HU,399,63.54966258173186,138492.03312246903,2126,303,120,215,1477,419,527,395,135,62,209,15.351063538217899,33.45415087398348,2.187851482634066,4.76792460715757,0.8664758347065606,1.888286973131711,1.5524358705159211,3.383180826860982,10.664873398846584,23.241665494296143,3.0254447895170746,6.593268681184891,3.805273040752979,8.292726957003431,2.8521496225757623,6.215611286558548,0.9747853140448808,2.124322844773175,0.44767918126505635,0.9756149361180506,1.5091120787805932,3.2887664782043964
Sibiu,RO,400,57.22376392171096,151622.8904105716,2125,185,143,163,1020,384,505,265,171,76,387,14.015034235568423,37.13492182910682,1.2201323922730156,3.232922606298712,0.9431293626758985,2.4989617983822474,1.0750355672459544,2.848466945009135,6.727216433072843,17.824762477971277,2.5325991277450703,6.710498815236245,3.3306316653939074,8.825004952328916,1.7477572105532386,4.630943192806263,1.1277980490739765,2.9882690036598905,0.5012435773662118,1.3281195571821736,2.5523850584305787,6.762924587230279
Klagenfurt,AT,401,44.31685691799118,85680.97873975622,1856,179,105,244,994,368,551,186,118,60,63,21.661750686080932,41.88022637603898,2.0891451362114695,4.039095108464966,1.2254761972190182,2.3693015999375504,2.8477732582994326,5.505805622712022,11.601174667006706,22.42938847940881,4.2950022912057015,8.303837988352557,6.430832234930277,12.433192205386574,2.170843549359404,4.1970485484608036,1.3772018216366109,2.662643702786961,0.7002721126965818,1.353886628535743,0.735285718331411,1.4215809599625302
Maribor,SI,402,50.0884960114556,98110.72143416744,1224,184,113,210,684,135,453,162,105,31,73,12.475700740018585,24.436748903781467,1.8754321373884146,3.673498201222051,1.1517599539396244,2.256007047489629,2.140438852454169,4.192579468786036,6.971715119422151,13.655830269760232,1.3759964051491087,2.695229658505309,4.617232381722565,9.043992854095592,1.6511956861789303,3.2342755902063707,1.0702194262270845,2.096289734393018,0.31596954488609164,0.6189045882493672,0.7440573153769254,1.4574204820065746
Sântuhalm,RO,403,55.72795216038338,51562.67828166697,576,62,39,88,343,107,179,47,31,21,55,11.17087046668784,10.33592618552157,1.2024200849559825,1.1125476102471135,0.7563610211819891,0.699828335478023,1.7066607657439752,1.579099833899129,6.652098211933904,6.154900488947741,2.0751443401659704,1.9200418434909863,3.4715031485019496,3.212032616681183,0.9115119998859867,0.8433828658324893,0.6012100424779913,0.5562738051235567,0.4072713190979941,0.37683064218047396,1.0666629785899846,0.9869373961869555
Lausanne,CH,404,124.45421944478919,306801.7767300946,6416,636,308,854,2532,1841,1562,665,430,137,149,20.912525567426563,51.55309340754243,2.0729997289406628,5.110312875186562,1.0039055291096293,2.4748056062224233,2.783556239803972,6.861960999071265,8.25288571332981,20.34483050310122,6.000617139905284,14.792588055374939,5.091235183341691,12.550799860128004,2.1675233014866997,5.34333028616205,1.4015564205101967,3.4550857489468894,0.4465423944416208,1.1008063897807532,0.4856555968744635,1.1972273874257826
Bolzano - Bozen,IT,405,37.09422410635383,104178.60614660676,2158,196,76,430,1356,297,648,151,151,51,130,20.714425733083097,58.17617302933042,1.881384357592348,5.283841479957721,0.7295163835562165,2.0488364922285043,4.127526906962805,11.592101206029696,13.016108106608286,36.55555636134016,2.8508732357394253,8.006637344629812,6.22008705979511,17.469026933737773,1.4494338673287988,4.070714609559265,1.4494338673287988,4.070714609559265,0.48954388896535583,1.3748771197849174,1.247856971872476,3.504588736706652
Buzău,RO,406,38.63305753607755,102437.20737107906,941,85,67,81,485,162,193,125,47,38,39,9.186115320297878,24.357378370097823,0.829776622981211,2.2001882693499626,0.6540592204675428,1.7342660476052647,0.790728311311507,2.096649997851141,4.734607789951617,12.55401541923214,1.581456622623014,4.193299995702282,1.8840810380632205,4.99572159981815,1.2202597396782515,3.2355709843381804,0.4588176621190226,1.2165746901111558,0.3709589608621885,0.9836135792388069,0.3807210387796145,1.0094981471135123
Montreux,CH,407,53.728268700494716,71571.12696473455,1553,160,93,154,670,481,451,161,177,34,111,21.698694234131793,28.904709523716708,2.2355383628210475,2.977948180163988,1.2994066733897338,1.730932379720318,2.151705674215258,2.8662751234078385,9.361316894313138,12.4701580044367,6.7205872032307745,8.95245671661799,6.301423760201828,8.394091432837241,2.249510477588679,2.996560356290013,2.473064313870784,3.294355174306412,0.47505190209947257,0.6328139882848475,1.5509047392071016,2.0659515499887666
Pécs,HU,408,52.72763562027079,86800.89783958803,1905,211,131,218,1157,280,403,339,205,66,165,21.94677759578623,36.129061688243716,2.4308504318692363,4.001696596440643,1.5092009790278196,2.484465659401536,2.5114947589928605,4.134454303431564,13.329355211718987,21.942952426928073,3.225773084944958,5.310308279636872,4.6428091186886356,7.643050845334497,3.9054895564155023,6.429266095703213,2.36172672290613,3.8879042761627094,0.7603607985941686,1.2517155230572625,1.9009019964854217,3.1292888076431566
Rudicica,RO,409,122.63998978262657,294900.0381005904,4257,392,269,350,1906,1233,1091,604,271,164,272,14.435399966099487,34.71135318541143,1.3292639856027715,3.1963472982572894,0.912173500324351,2.1934117939571705,1.1868428442881889,2.853881516301151,6.463207032037967,15.541423343057126,4.1810777914495345,10.053816884569484,3.6995586946240406,8.89595638367016,2.048151651285903,4.924984102416843,0.9189554594345691,2.209719688336034,0.5561206470378942,1.3372473390668251,0.9223464389896783,2.217873635525466
Saint-Julien-en-Genevois,CH,410,130.9414725890821,503654.66205708554,9478,867,511,1369,4224,2154,3117,934,670,246,321,18.81844985071485,72.38348410624393,1.7214176008197695,6.621278826768673,1.0145840761463694,3.902506897899414,2.7181322901064178,10.455052726466336,8.386698899495626,32.25868715602177,4.276739921759843,16.450097569619057,6.188764315749967,23.804528377206406,1.8544452585532465,7.132957813381708,1.33027657733477,5.116789866130348,0.488429907499035,1.8787019508478588,0.6373414646633748,2.45147693586245
Roanne,FR,411,48.03974624816028,61491.37338410158,1184,138,61,137,779,137,245,98,29,13,42,19.254733385189276,24.64625841035416,2.24421723577375,2.8726213349906033,0.9920090679869475,1.269781894452368,2.2279547920362592,2.8518052383602366,12.668443671505445,16.21573927505565,2.2279547920362592,2.8518052383602366,3.9842987156852807,5.099943674439839,1.5937194862741124,2.039977469775936,0.47161086838723737,0.6036668022806341,0.21141176858738228,0.270609256194767,0.6830226369746196,0.874276058475401
Limoges,FR,412,61.180742253314044,133053.95995142515,1963,213,98,338,1081,240,549,224,123,36,81,14.753412831280219,32.085259637294904,1.600854270536264,3.481487673328484,0.7365432794016614,1.6018112299821194,2.5403227391608323,5.524614242183229,8.124523316665265,17.668958567455828,1.8037794597591708,3.922803012201109,4.126145514199103,8.973411890410038,1.6835274957752262,3.661282811387702,0.924436973126575,2.0104365437530682,0.27056691896387564,0.5884204518301663,0.6087755676687202,1.3239460166178743
Ploiești,RO,413,50.58298620819344,179751.96984007402,1685,138,101,129,780,334,302,235,95,49,48,9.374028009257149,33.3115959794217,0.7677245491261048,2.7281900564748933,0.561885358418381,1.996718809449016,0.7176555567917935,2.5502646180091393,4.339312668973636,15.420204667032005,1.8581159377399927,6.603010716395755,1.680092853884664,5.9703869351841865,1.3073570220625697,4.645830893272463,0.5285060301955069,1.8781018504718467,0.27259784715347196,0.9687051649802156,0.267034625782993,0.9489356718173542
Ljubljana,SI,414,106.27664190209819,254663.4787021639,3224,573,307,874,1995,545,1284,571,368,94,258,12.65984434215068,30.335922760618853,2.2500281662693364,5.391589249948699,1.2055124730273756,2.8886874340911874,3.4319801349378705,8.22382025210325,7.8338676993147045,18.77176361893133,2.1400791459280772,5.128125900911066,5.04194793279202,12.081676434440014,2.242174664816389,5.372770439303153,1.4450442673422612,3.4626611587803158,0.3691145682885124,0.8844841003406242,1.0131016874301721,2.4276265732753304
Udine / Udin,IT,415,49.446238463292076,98639.61335013645,2023,210,69,324,1195,356,647,263,135,57,85,20.509001721438736,40.913122269186076,2.128962116412326,4.2470369137563395,0.6995161239640499,1.3954549859485117,3.284684408179017,6.552571238366924,12.11480823387014,24.167662437803934,3.609097683060895,7.199738768082176,6.559230901517975,13.084918491430248,2.6662716029354363,5.318908134847225,1.3686185034079237,2.7302380159862185,0.5778611458833456,1.1527671623052922,0.8617227614049889,1.7190387508061375
Troian,RO,416,31.45360466289261,85505.85687224542,878,75,62,74,500,173,208,111,58,35,48,10.268302454553757,27.914129697058872,0.8771328975985557,2.384464381867216,0.7250965286814727,1.971157222343565,0.8654377922972415,2.3526715234423197,5.847552650657038,15.896429212448105,2.023253217127335,5.500164507507044,2.4325819026733275,6.612914552378411,1.2981566884458624,3.5290072851634795,0.6783161074762164,1.84398578864398,0.4093286855459926,1.1127500448713674,0.5613650544630756,1.526057204395018
Valea Voievozilor,RO,417,24.812668679318822,66368.68370045263,754,64,49,78,460,127,209,111,63,38,29,11.360779782873076,30.38770273946605,0.9643102202969187,2.5793275534825293,0.7383000124148283,1.9747976581350615,1.1752530809868698,3.143555455806833,6.930979708384103,18.53891679065568,1.9135530934016982,5.118353113941894,3.1490755631571252,8.423116541841384,1.6724755383274683,4.473521225571262,0.9492428731047794,2.539025560459365,0.5725591933012955,1.531475734880252,0.43695306857204136,1.1687577976717711
Trento,IT,418,53.04431104852597,95603.62694227508,2045,178,78,455,1162,309,568,204,151,53,157,21.390401864510427,38.55267340788335,1.8618540498204674,3.3556850203438806,0.8158686285730138,1.4704687167799027,4.759233666675914,8.5777341812161,12.15435059489541,21.906213447413425,3.2320949516546316,5.825318378012692,5.941197192685537,10.708028604243394,2.1338102593448056,3.845841259270515,1.579437986083655,2.846676618381607,0.5543722732611504,0.9991646408889083,1.642197111358502,2.9597895965954453
Lugano,CH,419,8.128869297405176,21549.44996187773,1516,104,48,109,563,300,383,107,104,34,59,70.34982343780909,186.49580212637,4.826109259585847,12.793907269882903,2.227435042885776,5.904880278407493,5.058133743219783,13.40899896555035,26.125956857181077,69.25932493215456,13.921469018036099,36.90550174004683,17.773075446359417,47.116023888126456,4.9653239497662085,13.16296228728337,4.826109259585847,12.793907269882903,1.5777664887107579,4.182623530538641,2.737888906880433,7.258082008875877
Lugano,CH,420,47.676237474529955,85860.02817453365,3023,245,101,266,996,608,681,227,169,66,107,35.2084673656866,63.40684920061016,2.85348147687503,5.138828334154645,1.1763331802627675,2.118455762243343,3.0980656034643186,5.579299334225042,11.600275718234817,20.890910289053167,7.081292807918443,12.752684192514383,7.931513819395492,14.283845287997195,2.6438379397984972,4.761281762665732,1.9683198758852252,3.5447428100903466,0.7686929692806204,1.3843374287926797,1.2462143592882784,2.244304619406314
Pordenone / Pordenon,IT,421,58.86438336517224,79968.96760616187,1494,168,67,244,893,223,412,145,72,43,42,18.682246935558567,25.38037289428129,2.1008149164483534,2.854017835501511,0.8378249964407123,1.1382094939202454,3.05118356912737,4.145121142037908,11.16683166897845,15.170463851802673,2.788581704571326,3.7883689126002196,5.1519984855757235,6.999138977539419,1.8132033505060192,2.4632892032602323,0.900349249906437,1.223150500929219,0.5377085798052332,0.7304926602771724,0.5252037291120883,0.7135044588753777
Clermont-Ferrand,FR,422,81.66348701701932,208686.04065082816,2979,303,188,498,1699,443,1006,365,146,63,170,14.275032439685026,36.47897131038689,1.4519418694946502,3.7103485421440845,0.9008748233168127,2.302130448591049,2.3863599043179398,6.098196613820971,8.14141662135779,20.80489166040528,2.1228060996241913,5.424701003860823,4.820638682216561,12.318846974907421,1.7490388856948755,4.469561775190068,0.6996155542779503,1.7878247100760274,0.3018889035582936,0.7714586077725324,0.8146208508715859,2.0817137035131825
Annecy,FR,423,61.5066409133348,136634.95283598662,2693,347,132,288,1435,459,794,233,159,38,169,19.709451674730797,43.783889999691894,2.539613713751053,5.6416672223888185,0.9660778392367119,2.1461097214850837,2.1078061946982802,4.68242121051291,10.502437115944558,23.33081401765981,3.3593161228003847,7.46260880425495,5.81110457843901,12.909175142872398,1.7052737616829838,3.788208826560792,1.1636846699896757,2.585086709970669,0.2781133173560231,0.617819465276009,1.236872385083366,2.747670779780145
Zagreb,HR,424,195.47736168186694,667908.5104177052,8983,1266,649,1442,4997,1434,3265,1344,872,229,707,13.44944683274375,45.95417046102526,1.8954691851556926,6.476453278821994,0.9716899693254696,3.3200775497278627,2.1589783293795484,7.376813292307516,7.481563600492098,25.563062428336103,2.147000641005737,7.335887837149084,4.888394067561877,16.702701386535395,2.012251646800356,6.875476466616714,1.305568032745469,4.460874612269178,0.3428613297003583,1.1714911539101396,1.058528210035604,3.616787099626501
Osijek,HR,425,41.99227982256006,81080.40688495389,1092,147,88,198,612,159,418,200,90,40,112,13.468111988503633,26.004780036099174,1.8130150753754892,3.5006434663979658,1.0853423580479118,2.0956232996123876,2.4420203056078016,4.715152424127872,7.548062762787751,14.574107492758879,1.9610163060183863,3.786410279981473,5.155376200727581,9.954210673158842,2.466687177381618,4.76278022639179,1.110009229821728,2.143251101876306,0.4933374354763236,0.952556045278358,1.381344819333706,2.6671569267794024
Pitești,RO,426,52.864383365172216,152638.71494379404,1688,129,110,112,756,296,339,227,58,44,65,11.058793312178826,31.930761176949197,0.8451329012269364,2.4402062747787006,0.7206559622865351,2.0807960482609076,0.733758797964472,2.118628703683833,4.952871886260186,14.300743749865873,1.939219680334676,5.599233002592987,2.2209306474103214,6.412635094185887,1.4871718494458495,4.294006390502054,0.379982234660173,1.0971470072648422,0.288262384914614,0.832318419304363,0.4258421595329525,1.2295613012450817
Târgu Jiu,RO,427,32.49662633128871,65762.67961699619,722,53,51,58,335,156,167,114,35,20,53,10.978871362982007,22.217690927037467,0.8059282302466017,1.630938530655105,0.77551584419956,1.5693936804417048,0.8819591953642056,1.7848006561886054,5.094074662879462,10.308762410744531,2.3721661116692427,4.800498316645214,2.5394342349279713,5.138994992818915,1.7335060046813695,3.5080564621638106,0.5322167558232276,1.0770348787345032,0.30412386047041573,0.6154485021340018,0.8059282302466017,1.630938530655105
Lecco,IT,428,39.6102924965213,63300.895503141954,1216,118,55,177,774,223,392,135,111,46,76,19.209838823522546,30.69909165923965,1.8641126489931419,2.9790236971959527,0.8688660652086677,1.3885279944557407,2.796168973489712,4.468535545793929,12.22731517220925,19.540375776522605,3.522856955300598,5.629849868429639,6.192645410214505,9.896417705939097,2.1326712509667303,3.4082050773004546,1.7535296952393111,2.8023019524470403,0.7266879818108858,1.1613143226357103,1.200614926470159,1.918693228702478
Constanța,RO,429,89.2923691581516,262914.3702423772,3127,288,194,272,1594,750,886,439,325,86,363,11.893606260917807,35.0197898149792,1.0954136882457077,3.2253595992049915,0.7378828316655116,2.172638063353362,1.0345573722320573,3.0461729548047143,6.062810482859925,17.851469448377628,2.8526398131398643,8.399373956262998,3.369918499255893,9.922460433665355,1.6697451706245339,4.916433555732609,1.2361439190272745,3.6397287143806327,0.3271026985733711,0.9631282136514906,1.3806776695596943,4.065296994831291
Varese,IT,430,51.9146129631126,91205.05004497094,1626,197,69,229,1052,322,482,197,105,53,62,17.82796017543173,31.320661123975587,2.159968114735579,3.7946926454017165,0.7565370554149997,1.3291055458513625,2.5108258795657235,4.411089420289305,11.53444901879101,20.26404397442947,3.530506258603332,6.202492547306359,5.284795082754056,9.284476421744301,2.159968114735579,3.7946926454017165,1.1512520408489126,2.0225519175998996,0.5811081729999273,1.0209071584075684,0.6797869193584055,1.1942687513447026
Lyon,FR,431,285.5726757121986,1188200.6257366505,16066,1607,888,2205,8594,2494,5721,2031,960,362,700,13.521285591008285,56.258883872319025,1.3524652025862265,5.6272890814649985,0.7473485375834281,3.109541197474125,1.8557472132561477,7.721326959944196,7.232785283774754,30.093915598077288,2.0989721314561596,8.733328543356382,4.814843449904045,20.033429268862015,1.7093072971080434,7.112024968547239,0.8079443649550574,3.3616661594314867,0.30466235428513627,1.2676282809522896,0.589126099446396,2.4512149079187924
Como,IT,432,87.31966357049403,143976.35229201228,2887,264,98,321,1554,451,998,237,224,102,318,20.051904038689617,33.06242697178163,1.8336344531396116,3.023373993955785,0.680667334877583,1.12231307351389,2.229532800976573,3.676147924468966,10.793439167344532,17.796678737148827,3.1324588574468364,5.1649305730077995,6.931693879671714,11.42926987109043,1.6461036567957879,2.7141652900284887,1.5558110511487613,2.5652870251746056,0.7084496750766681,1.168121770392008,2.2086960458272595,3.6417914018103774
Lyon,FR,433,33.81282694937464,57850.504240768845,755,65,25,68,354,80,129,48,17,7,27,13.05088019384852,22.32880442473514,1.1235857120531838,1.922347400805012,0.4321483507896861,0.7393643849250047,1.1754435141479462,2.0110711269960126,6.1192206471819555,10.469399690538065,1.3828747225269955,2.365966031760015,2.22988549007478,3.8151202262130237,0.8297248335161974,1.4195796190560088,0.29386087853698656,0.5027677817490032,0.12100153822111212,0.2070220277790013,0.466720218852861,0.798513535719005
Trieste,IT,434,61.987576610563885,186833.54706477438,2685,397,139,573,1764,500,1201,322,285,88,351,14.371080794548755,43.315130979687694,2.124886061614844,6.404509124370955,0.7439777394570865,2.2423848067696794,3.0669010410712985,9.243787728626089,9.44155922591583,28.457315101738953,2.6761789189103826,8.066132398452085,6.42818176322274,19.374850021081908,1.7234592237782864,5.194589264603143,1.525421983778918,4.597695467117688,0.4710074897282273,1.4196393021275668,1.8786776010750885,5.662424943713363
Treviso,IT,435,41.957792901564986,85582.54681335004,1793,172,85,290,1131,277,606,163,128,78,127,20.950533336083303,42.733420325670245,2.009755568213234,4.099357666489282,0.9931931587100284,2.025845358439471,3.388541365010685,6.911707693499371,13.215311323541671,26.955660004647545,3.2366412348550337,6.601872521032158,7.080882990332673,14.443085731933168,1.9045939396439369,3.88485639324275,1.495632050763337,3.050684775061791,0.9114007809339084,1.8590110348032791,1.4839474253667484,3.026851300256621
Bergamo,IT,436,192.79751204052312,353630.8983936737,5758,531,249,760,3306,839,1788,409,391,254,415,16.28251384750323,29.865530623599312,1.501565622268881,2.7541849185708984,0.7041239923633734,1.2915104420417207,2.1491334706673246,3.9419595821353726,9.348730597402863,17.147524182288873,2.3725302393287966,4.351715907120497,5.0561192704647056,9.27397859586585,1.1565731440828102,2.121396669859694,1.1056726145143736,2.028034469230172,0.7182630283546059,1.3174443866610324,1.173539987272289,2.152517403402868
