bounds_fid,City,Country,Nodes Sampled,Total Nodes,Pop Density,Coverage Ratio,% Cluster 0,% Cluster 1,% Cluster 2,% Cluster 3,Data Quality
200,Stadtbezirk III,DE,10000,27990,2576.6669678323715,0.17734210262465508,40.160000000000004,0.13999999999999999,6.61,53.09,OK
365,Baciu,RO,10000,19503,5791.356074469021,0.19993369085954543,40.160000000000004,0.01,28.12,31.71,OK
509,Montpellier,FR,10000,47454,3989.9131920801633,0.21654674083902817,40.12,0.05,32.06,27.77,OK
52,Schrevenborn,DE,10000,31475,3374.8593100109442,0.17616081145634635,39.96,0.11,10.03,49.9,OK
510,Firenze,IT,10000,36707,5135.337208815651,0.27282233965551944,39.57,0.1,35.68,24.65,OK
219,Chemnitz,DE,10000,34932,2728.828111168781,0.1447372515980044,39.519999999999996,0.13999999999999999,14.85,45.49,OK
246,Lahnstein,DE,10000,18793,2506.4224226127726,0.2094838486732821,39.47,0.2,19.97,40.36,OK
436,Bergamo,IT,10000,27725,3203.634813609422,0.18907228673352902,39.050000000000004,0.12,23.16,37.669999999999995,OK
86,Gorzów Wielkopolski,PL,10000,14896,3837.644298002527,0.1419922664376065,38.87,0.04,20.61,40.48,OK
55,Ortsbeirat 14 : Stadtmitte,DE,10000,18047,3345.862958164066,0.1730672257738733,38.83,0.01,27.560000000000002,33.6,OK
376,Zürich,CH,4800,4800,5024.57079459714,0.21034962886255623,38.6875,0.0,2.895833333333333,58.416666666666664,OK
139,Spijkenisse,NL,10000,23456,3408.463001877622,0.21681564466756748,38.62,0.13999999999999999,6.6000000000000005,54.64,OK
76,Stadtgebiet Bremen,DE,10000,12763,2100.6790565713463,0.16279979732964645,38.58,0.21,6.52,54.690000000000005,OK
57,Bönebüttel,DE,10000,10335,1904.191294361199,0.16079963818141246,38.57,0.11,5.2299999999999995,56.089999999999996,OK
248,Jastrzębie-Zdrój,PL,7608,7608,3440.5825532385315,0.10808971149868954,38.551524710830705,0.0,8.753943217665615,52.69453207150369,OK
571,Roma,IT,3747,3747,948330.0631773493,0.21143173422520445,38.51080864691753,1.7080330931411796,36.93621563917801,22.844942620763277,OK
277,Caen,FR,10000,34250,2763.3988511953858,0.19572089201609233,38.43,0.21,32.34,29.020000000000003,OK
227,Sosnowiec,PL,10000,10788,4501.0874145656,0.15252219766135966,38.41,0.06,12.629999999999999,48.9,OK
560,Anoia,ES,4750,4750,5083.278019174395,0.3943535833684115,38.252631578947366,0.06315789473684211,29.936842105263157,31.74736842105263,OK
443,Vicenza,IT,10000,11316,2699.383439895448,0.24423756872214414,38.18,0.08,21.39,40.35,OK
475,Reggio Emilia,IT,10000,16921,2863.5378982584807,0.19301993552408536,38.12,0.13999999999999999,21.34,40.400000000000006,OK
16,Geber,SE,10000,22882,2481.4509604173404,0.13394580453467783,37.96,0.16999999999999998,25.91,35.96,OK
170,Innenstadt West,DE,85130,425654,3107.810984423601,0.1706737196358969,37.84564783272642,0.1597556678021849,6.554681076001409,55.43991542346999,OK
276,Alzingen,LU,10000,15210,3668.2487639437813,0.21839085132209426,37.68,0.15,22.09,40.08,OK
262,Biebrich,DE,10000,24580,3671.1086372591203,0.19691337691143104,37.62,0.04,9.89,52.449999999999996,OK
299,Banská Bystrica,SK,10000,11691,2667.1750783909733,0.153586926257153,37.59,0.06,11.020000000000001,51.33,OK
111,Lotte,DE,10000,25312,2377.299603623343,0.17622359436805854,37.38,0.21,14.96,47.449999999999996,OK
368,Basel,CH,10000,33138,4557.518663740152,0.23344627546152766,37.35,0.08,14.26,48.309999999999995,OK
267,"Gartenstadt, Wendelhöfen",DE,10000,13384,2307.7052308058164,0.17705777412353516,37.19,0.06,10.7,52.05,OK
307,Palaiseau,FR,118627,593138,7845.584689683086,0.2506324674669208,37.17787687457324,0.24193480404966827,37.75868899997471,24.821499321402378,OK
211,Porz,DE,10000,16463,3100.406691380639,0.19117253621248176,37.07,0.16,8.72,54.05,OK
570,Roma,IT,30803,154015,5933.767273788189,0.2160429578234416,36.97042495860793,0.27919358504041814,35.412135181638156,27.3382462747135,OK
341,Piatra Neamț,RO,5276,5276,4145.30509299816,0.19889111196550333,36.94086429112964,0.05686125852918878,9.609552691432905,53.392721758908266,OK
473,Варна,BG,10000,18933,7203.971858622847,0.21254442470084056,36.88,0.03,18.86,44.230000000000004,OK
562,Santo António dos Olivais,PT,10000,13605,2454.028349648993,0.2170732041280499,36.85,0.02,11.59,51.54,OK
46,Gdańsk,PL,15923,79617,4688.591037436092,0.1512828266678826,36.82723104942536,0.08792313006343026,23.670162657790616,39.41468316272059,OK
311,Möhringen,DE,5137,5137,3239.747749006571,0.17352966086415464,36.79190188826163,0.1167996885341639,6.268249951333463,56.82304847187074,OK
197,Mechelen,BE,789,789,1733.854575469335,0.16699133507307756,36.755386565272495,0.0,3.1685678073510775,60.07604562737643,OK
540,Perpignan,FR,10000,22968,2975.731666703282,0.24298114917236832,36.75,0.08,19.88,43.29,OK
32,Klaipėda,LT,10000,15361,4176.172617064187,0.13548763919263995,36.71,0.13,47.07,16.09,OK
573,Baix Llobregat,ES,7478,7478,8313.926433090533,0.32192514964362384,36.680930730141746,0.30756886868146566,51.73843273602567,11.27306766515111,OK
206,Erfurt,DE,10000,28591,3445.2625293169212,0.15969169742505052,36.59,0.01,21.89,41.510000000000005,OK
310,Stuttgart-Mitte,DE,16625,83125,3935.3829405641454,0.21422259763282597,36.589473684210525,0.15037593984962408,10.249624060150376,53.01052631578948,OK
289,Pontoise,FR,10000,11767,3620.838229469421,0.20797870815695463,36.5,0.01,22.31,41.18,OK
441,Saint-Étienne,FR,10000,23989,3466.8312613424223,0.19950106698696415,36.4,0.05,26.200000000000003,37.35,OK
435,Treviso,IT,10000,10740,2636.9930926943034,0.2131076576259889,36.370000000000005,0.0,19.74,43.89,OK
83,Płock,PL,10000,10149,5099.213005927823,0.14361339815834606,36.309999999999995,0.05,21.26,42.38,OK
541,Gulpilhares e Valadares,PT,2575,2575,2127.2791971610354,0.17920797375582376,36.271844660194176,0.0,10.485436893203884,53.24271844660194,OK
499,Nîmes,FR,10000,15546,3761.9379895853976,0.24830109447401313,36.26,0.08,26.939999999999998,36.720000000000006,OK
12,Langhus,NO,22280,111401,4221.920590895687,0.1885911918308641,36.24775583482944,0.17953321364452424,22.010771992818672,41.56193895870736,OK
392,Tulcea,RO,4064,4064,4839.847127910779,0.1945386321391022,36.22047244094488,0.049212598425196846,12.081692913385826,51.648622047244096,OK
513,Pisa,IT,10000,14203,2535.9443560166847,0.21653671436075736,36.22,0.13999999999999999,20.68,42.96,OK
282,Kaiserslautern,DE,10000,11361,3144.791270717363,0.23164037501448145,36.15,0.06,8.33,55.46,OK
126,Nieuwegein,NL,10000,21901,3932.0753683070643,0.24278316708957723,36.14,0.16,9.69,54.010000000000005,OK
544,Grosseto,IT,6703,6703,3661.0915883148195,0.21060466666014988,36.05848127704013,0.08951215873489482,22.512307921826046,41.33969864239893,OK
261,Ostrava,CZ,10000,13326,3793.1428823331325,0.1560500655978181,36.05,0.53,10.91,52.51,OK
11,Hällen,SE,10000,30419,3170.2634616858923,0.14976225426052545,35.91,0.27999999999999997,33.45,30.36,OK
167,Eindhoven,NL,10000,42863,3650.0637319873676,0.23695561956724645,35.88,0.27999999999999997,12.389999999999999,51.449999999999996,OK
3,,,10000,22313,2022.9231010259887,0.13392379325927356,35.870000000000005,0.16,26.919999999999998,37.05,OK
335,Bratislava,SK,10000,48029,5306.534516402666,0.1997727315006594,35.85,1.05,33.09,30.009999999999998,OK
438,Chambéry,FR,10000,18547,2441.921311580614,0.16315355257116926,35.809999999999995,0.03,22.25,41.91,OK
532,Пазарджик,BG,4198,4198,4485.946144101999,0.20792851354785466,35.73130061934254,0.04764173415912339,7.837065269175798,56.383992377322535,OK
569,Vallès Occidental,ES,10000,17306,4014.6760600638895,0.2215516401372574,35.61,0.33,32.82,31.240000000000002,OK
476,Шумен,BG,5676,5676,3781.7888549001705,0.18806822007577495,35.535588442565185,0.0,24.27766032417195,40.18675123326286,OK
113,Apeldoorn,NL,10000,26513,2980.802355731536,0.20471708125541563,35.5,0.19,8.21,56.10000000000001,OK
411,Roanne,FR,10000,11137,1822.9951660424808,0.17573065741258861,35.49,0.22999999999999998,24.15,40.129999999999995,OK
495,Bilbao,ES,10000,35636,11682.039442177742,0.32000743701118334,35.43,0.27,49.38,14.92,OK
428,Lecco,IT,5089,5089,3468.5186636358453,0.24854290041683919,35.390056985655335,0.039300451955197484,49.81332285321281,14.757319709176656,OK
491,Bayonne,FR,10000,18574,inf,0.20897966639748766,35.339999999999996,0.06,26.22,38.379999999999995,OK
352,Stephanskirchen,DE,9021,9021,2581.4334682064127,0.20696658438514637,35.328677530207294,0.1551934375346414,4.434098215275468,60.0820308169826,OK
7,Helsinki,FI,43917,219587,3341.434144364125,0.15812658378116567,35.31206594257349,0.2481954596170048,38.57731630120455,25.862422296604958,OK
169,Moers,DE,10000,39740,2941.1177547592592,0.1718909989677918,35.260000000000005,0.22999999999999998,6.17,58.34,OK
309,Chartres,FR,10000,12921,2146.392594257437,0.17045718312064323,35.260000000000005,0.13999999999999999,21.66,42.94,OK
414,Ljubljana,SI,10000,38120,3600.174819470917,0.2031796374138064,35.25,0.15,12.97,51.629999999999995,OK
162,Lubin,PL,9031,9031,3878.6354157253522,0.12952426503752568,35.223120363193445,0.011072970878086591,13.309710995460081,51.456095670468386,OK
286,Brno,CZ,10000,48940,3909.31766892058,0.16784560433667406,35.14,0.08,18.77,46.01,OK
247,Hradec Králové,CZ,10000,13880,2842.656335524455,0.14091251438361913,35.099999999999994,0.0,11.73,53.169999999999995,OK
466,A Coruña,ES,10000,19405,9673.49511699965,0.2958345375433032,35.03,0.33,38.36,26.279999999999998,OK
519,Grasse,FR,10000,12507,inf,0.2015829380437477,35.010000000000005,0.02,23.18,41.79,OK
295,Meaux,FR,7740,7740,3379.662848813893,0.18939416087786687,34.987080103359176,0.20671834625322996,27.23514211886305,37.57105943152455,OK
308,Melun,FR,10000,10619,3388.332329619401,0.18494900416384766,34.96,0.1,21.44,43.5,OK
478,Oviedo,ES,10000,13422,7970.050236164957,0.2173984082676303,34.79,0.06,32.14,33.01,OK
561,Ajaccio,FR,4394,4394,4827.255310989418,0.20050540706619346,34.729176149294496,0.0,19.503868912152935,45.76695493855257,OK
305,Büchenbronn,DE,10000,15342,3529.4971148039,0.20835619592978838,34.68,0.04,5.65,59.63,OK
589,Majadahonda,ES,10000,20136,3442.702013844741,0.1765657183219797,34.660000000000004,0.42,32.940000000000005,31.979999999999997,OK
542,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",PT,16667,83337,3918.2481978899673,0.241862005733804,34.60130797384052,0.06599868002639947,19.74560508789824,45.587088258234836,OK
5,Lahti,FI,10000,17340,1935.6172365781572,0.12053239678886356,34.58,0.26,21.13,44.03,OK
271,Olomouc,CZ,10000,15984,3704.2752349966527,0.17258500325387777,34.39,0.08,22.3,43.230000000000004,OK
334,Neu-Ulm,DE,10000,32515,2779.0485514849033,0.18742240888539116,34.339999999999996,0.16,23.66,41.839999999999996,OK
75,Groningen,NL,10000,23790,4241.201102391104,0.2320771406894371,34.11,0.29,15.32,50.28,OK
174,Duisburg-Mitte,DE,10000,23465,3252.617423398635,0.17416890206943472,34.08,0.3,7.739999999999999,57.879999999999995,OK
546,Zamora,ES,6431,6431,4793.436877015552,0.32506733392564924,34.053801897061106,0.031099362463069505,32.607681542528375,33.307417197947444,OK
549,Terni,IT,9180,9180,3054.650807439892,0.18310000287193384,34.052287581699346,0.04357298474945533,11.5359477124183,54.368191721132895,OK
59,Białystok,PL,10000,37701,4875.292812267476,0.1628946311634287,34.050000000000004,0.1,34.589999999999996,31.259999999999998,OK
274,Höchberg,DE,10000,21969,2871.7386759496717,0.20003596931573664,34.02,0.48,12.049999999999999,53.449999999999996,OK
524,София,BG,15796,78984,7621.953861901423,0.208137598099041,33.99594834135224,0.16459863256520638,29.40617877943783,36.43327424664472,OK
408,Pécs,HU,10000,16203,2990.420852894105,0.1757188406723498,33.98,0.21,21.73,44.080000000000005,OK
212,Jena-Zentrum,DE,10000,16467,2960.453509929029,0.17837731951895572,33.93,0.02,20.34,45.71,OK
526,Arezzo,IT,8548,8548,2635.943411302369,0.17715356808475305,33.91436593355171,0.01169864295741694,23.631258773982218,42.44267664950866,OK
420,Lugano,CH,9299,9299,3257.5260233861486,0.2041442630976082,33.89611786213572,0.032261533498225616,7.065275836111409,59.00634476825465,OK
439,Călărași,RO,3449,3449,4695.10995229042,0.21629029337940314,33.86488837344157,0.0,18.353145839373735,47.781965787184696,OK
528,Marseille,FR,12541,62705,inf,0.24992411876675874,33.856949206602344,0.14352922414480504,26.720357228291203,39.27916434096165,OK
205,Leuven,BE,10000,14334,2847.3552473742316,0.22480906577760287,33.83,0.1,36.14,29.93,OK
103,Steglitz-Zehlendorf,DE,10000,26087,3162.0874277857197,0.17040303553984903,33.800000000000004,0.09,22.84,43.269999999999996,OK
67,Harburg,DE,10000,13372,3603.8074389408093,0.1822193479616591,33.77,0.16,9.879999999999999,56.19,OK
565,Vallès Oriental,ES,5545,5545,5823.919710283232,0.2873637320277464,33.72407574391343,0.3246167718665464,37.22272317403066,28.72858431018936,OK
363,Belfort,FR,10000,11991,2550.518880486185,0.1812201638166853,33.68,0.02,22.759999999999998,43.54,OK
440,Sector 1,RO,16630,83154,9570.48659910818,0.24556946872364654,33.64401683704149,0.1984365604329525,30.138304269392663,36.019242333132894,OK
13,Västerås,SE,10000,23348,2311.340792903825,0.15468630140733816,33.629999999999995,0.73,33.08,32.56,OK
194,Gent,BE,10000,31016,3582.3480128809147,0.2804994050481954,33.62,0.22999999999999998,42.78,23.369999999999997,OK
583,Guadalajara,ES,6166,6166,6166.29283441537,0.26735721927210665,33.457671099578334,0.03243593902043464,48.0376256892637,18.47226727213753,OK
140,Münster-Mitte,DE,10000,32732,2978.3848460666495,0.1910445381705933,33.43,0.02,10.63,55.92,OK
456,Grenoble,FR,10000,46712,4570.85094255162,0.21284099798276035,33.4,0.04,36.55,30.009999999999998,OK
450,Slatina,RO,3540,3540,5491.743552780202,0.19662818022155024,33.36158192090395,0.22598870056497175,24.83050847457627,41.5819209039548,OK
42,Jürgensby,DE,10000,15456,2717.9722201314994,0.17607844177267717,33.36,0.01,4.45,62.18,OK
520,Grasse,FR,10000,14513,inf,0.21475738043076964,33.35,0.0,27.83,38.82,OK
402,Maribor,SI,10000,15959,2594.7417178488413,0.16426114269616393,33.300000000000004,0.19,13.420000000000002,53.09,OK
70,Piła,PL,10000,10007,3268.4200750049413,0.12774679757380047,33.07,0.03,16.29,50.61,OK
530,"Braga (Maximinos, Sé e Cividade)",PT,10000,17254,3387.80996085826,0.19535685206070566,33.01,0.21,11.31,55.47,OK
0,,,10000,32303,2142.09154651903,0.13833278239004432,32.910000000000004,0.11,32.04,34.94,OK
213,Brussel-Hoofdstad - Bruxelles-Capitale,BE,16090,80451,7935.5122047456,0.3172102676140289,32.90863890615289,0.27346177750155376,41.74021131137353,25.077688004972032,OK
559,Fonte Nuova,IT,4259,4259,1912.4733275538515,0.12980718993015927,32.871566095327545,0.0704390702042733,33.975111528527826,33.08288330594036,OK
514,Nice,FR,10000,37693,inf,0.2073044353047747,32.84,0.25,26.369999999999997,40.54,OK
166,Meiderich/Beeck,DE,2828,2828,4329.226209256794,0.19391653009811186,32.814710042432814,0.24752475247524752,9.794908062234795,57.14285714285714,OK
457,Mofleni,RO,10000,14341,5951.525781569255,0.20521425023603757,32.49,0.02,9.09,58.4,OK
15,Sjöberg,SE,34503,172517,4586.643532419708,0.15845785889253425,32.4290641393502,0.29562646726371616,33.75648494333826,33.51882445004782,OK
480,Lugo,ES,9486,9486,5441.926928173808,0.2408983318548838,32.4056504322159,0.031625553447185324,43.917351886991355,23.645372127345563,OK
328,Tübingen,DE,10000,12716,3114.1886909071436,0.2103198201900712,32.39,0.01,8.57,59.03,OK
600,Rivas-Vaciamadrid,ES,8821,8821,4643.834808719941,0.2055585398395567,32.354608321052034,0.14737558099988662,38.555719306201105,28.94229679174697,OK
332,Le Mans,FR,10000,23275,3238.426878858016,0.2148895783109565,32.35,0.11,21.55,45.989999999999995,OK
508,León,ES,10000,13202,6242.471065201681,0.30654007156692015,32.26,0.03,29.24,38.47,OK
455,Bordeaux,FR,19297,96488,3404.407871366603,0.22652270657670717,32.25371819453801,0.0880965953256983,23.837902264600714,43.820282945535574,OK
484,Genova,IT,10000,34538,14723395.289853508,0.2713323070049538,32.23,0.36,34.849999999999994,32.56,OK
598,Alcorcón,ES,9730,9730,8944.172696123343,0.21868361918450252,32.21993833504625,0.39054470709146966,42.44604316546763,24.943473792394656,OK
216,Gera,DE,10000,13679,2409.666017909314,0.1478690105212012,32.21,0.02,10.66,57.11000000000001,OK
320,Miskolc,HU,10000,15094,2579.5874006834706,0.16813278422225944,32.17,0.13999999999999999,12.370000000000001,55.32,OK
17,Torsjödal,SE,7904,7904,3369.296600059651,0.12571428390741388,32.08502024291498,0.31629554655870445,43.37044534412956,24.22823886639676,OK
543,Gulpilhares e Valadares,PT,3669,3669,1845.7644704606064,0.17709122078853876,31.99781956936495,0.027255382938130283,15.181248296538566,52.79367675115836,OK
164,Helmond,NL,10000,16828,2702.1640143750956,0.23228681814821905,31.97,0.22,9.75,58.06,OK
463,Valence,FR,10000,15207,2511.2908293380074,0.19503214779163874,31.929999999999996,0.13999999999999999,25.03,42.9,OK
88,Siedlce,PL,8144,8144,3685.534883654054,0.1490991327846483,31.8762278978389,0.0,7.072691552062868,61.051080550098234,OK
483,Ravenna,IT,10000,10060,2952.5445746831742,0.2077335748749052,31.869999999999997,0.04,22.3,45.79,OK
61,Łomża,PL,7907,7907,4069.1543766433188,0.15642551091968432,31.832553433666373,0.02529404325281396,26.748450739850764,41.39370178323005,OK
236,Most,CZ,6420,6420,3579.038283331271,0.1274852151082914,31.65109034267913,0.01557632398753894,20.545171339563865,47.78816199376947,OK
533,Южен,BG,10000,19760,6397.975569731532,0.2204248336585447,31.53,0.1,25.130000000000003,43.24,OK
329,Baia Mare,RO,6501,6501,5062.068385354977,0.2001678922807111,31.518227964928474,0.07691124442393478,39.19397015843716,29.21089063221043,OK
43,Suwałki,PL,9998,9998,3480.444555151378,0.13355785932512607,31.44628925785157,0.0,27.995599119823964,40.55811162232447,OK
68,Bydgoszcz,PL,9774,9774,4525.358719944021,0.11826512743657411,31.430325352977285,0.04092490280335584,13.801923470431756,54.7268262737876,OK
535,Toulon,FR,10000,18714,inf,0.19943029541807167,31.330000000000002,0.0,13.8,54.87,OK
284,Zirndorf,DE,13513,67567,4146.050183142521,0.22364752640133204,31.295789239991116,0.17760674905646415,15.39998519943758,53.12661881151484,OK
405,Bolzano - Bozen,IT,6931,6931,5465.234491433834,0.24955458090557722,31.236473813302553,0.3029865820227961,38.26287692973597,30.19766267493868,OK
288,Brest,FR,10000,22088,inf,0.2035889817787781,31.14,0.05,17.119999999999997,51.690000000000005,OK
23,Huskvarna,SE,10000,16984,2058.3761669346736,0.14814588118761937,31.06,0.02,22.55,46.37,OK
25,Latgales apkaime,LV,15678,78393,4951.800664546941,0.1726788063194452,31.017986988136244,0.41459369817578773,40.547263681592035,28.020155632095932,OK
155,Breda,NL,10000,25276,3269.0368756750763,0.23211077284920315,30.959999999999997,0.38999999999999996,12.139999999999999,56.510000000000005,OK
182,Vellmar,DE,10000,31778,2754.8441185106117,0.18059486225388288,30.880000000000003,0.2,8.18,60.74,OK
451,Magheru,RO,4546,4546,6113.429333410127,0.23501400205688555,30.862296524417072,0.08798944126704795,23.625164980202378,45.424549054113506,OK
121,Hildesheim,DE,10000,14345,2561.6968222405026,0.18959228623775515,30.86,0.01,12.53,56.599999999999994,OK
468,Alessandria,IT,5809,5809,3832.821795687613,0.24563982090999464,30.797039077293853,0.6197280082630401,46.462385952831816,22.120846961611292,OK
115,Alphen aan den Rijn,NL,10000,11644,4219.209987560923,0.25275562250021977,30.769999999999996,0.18,5.800000000000001,63.24999999999999,OK
226,Rzeszów,PL,10000,31365,3286.6781052231604,0.14016997160360312,30.759999999999998,0.01,21.64,47.589999999999996,OK
481,Bologna,IT,10000,34190,5002.260988349505,0.2181320424140254,30.75,0.26,42.309999999999995,26.68,OK
122,Gouda,NL,9019,9019,inf,0.2552034566926862,30.67967623905089,0.011087703736556159,13.637875595964074,55.671360461248476,OK
445,Venezia,IT,10000,19363,3482.3877379071355,0.2164407666024118,30.669999999999998,0.43,18.86,50.03999999999999,OK
64,Szczecin,PL,10000,38132,4947.943769100771,0.16985405624956604,30.65,0.06,22.259999999999998,47.03,OK
324,Strasbourg,FR,10000,45451,4642.8983840358405,0.20932197903570707,30.459999999999997,0.1,25.979999999999997,43.46,OK
272,Plzeň,CZ,10000,22303,3142.4833450272527,0.18180158655775838,30.4,0.48,20.13,48.99,OK
515,Ancona,IT,9233,9233,112150.4853086513,0.2469734404051109,30.336835264811,1.2780244774179572,36.66197335643886,31.723166901332178,OK
117,Enschede,NL,10000,25365,3088.6212035838694,0.20995925576440871,30.29,0.21,12.25,57.25,OK
323,Lorient,FR,10000,13401,inf,0.20437975434553102,30.17,0.04,12.030000000000001,57.76,OK
36,Kaunas,LT,10000,35120,4005.984211648674,0.169509246380714,30.099999999999998,0.2,35.14,34.56,OK
498,Donostia / San Sebastián,ES,10000,16338,7423.587501569777,0.24651338212191432,29.92,0.06,40.07,29.95,OK
210,Opole,PL,10000,12611,3077.0189803159533,0.15627675997598972,29.89,0.15,14.21,55.75,OK
464,Piacenza,IT,7399,7399,4258.2855596850595,0.25911730434429026,29.882416542776053,0.013515339910798757,35.193945127719964,34.91012298959319,OK
14,Rönninge By,SE,10000,11503,2141.296067528972,0.13128276746956613,29.86,0.42,12.139999999999999,57.58,OK
40,Agedrup,DK,10000,35786,2035.6463995939148,0.18443684717099423,29.75,0.33,23.24,46.68,OK
22,Linköping,SE,10000,30323,2516.379878855367,0.14492828117850604,29.659999999999997,0.27,33.15,36.919999999999995,OK
161,Lünen,DE,10000,15089,2139.272618415708,0.14180815245918027,29.62,0.08,3.05,67.25,OK
469,Ferrara,IT,10000,13523,2592.670476904347,0.20391836246360054,29.5,0.43,35.25,34.82,OK
41,Gdynia,PL,10000,25390,4262.529928783644,0.163528493031609,29.470000000000002,0.25,23.200000000000003,47.08,OK
175,Iserlohn,DE,10000,12296,2276.3490942396006,0.1695802998806634,29.37,0.0,4.91,65.72,OK
474,Gijón / Xixón,ES,10000,16294,11087.100893463543,0.30051232145917744,29.349999999999998,0.16,33.67,36.82,OK
579,Baix Llobregat,ES,5588,5588,5860.873161130781,0.26328698985692,29.34860415175376,0.017895490336435216,30.672870436649962,39.960629921259844,OK
536,Хасково,BG,6533,6533,4256.842229115795,0.18178659600529137,29.22087861625593,0.0,6.995254859941833,63.78386652380223,OK
4,Tampere,FI,10000,48921,2561.3077610819587,0.13309163738183089,29.12,0.21,29.21,41.46,OK
159,Tilburg,NL,10000,33200,3881.495049461686,0.2517628931908809,29.07,0.13,11.18,59.62,OK
314,Vaihingen,DE,10000,15327,3267.0909396004818,0.18941543319848106,28.65,0.11,10.290000000000001,60.95,OK
255,Ostrava,CZ,8572,8572,3949.898972480999,0.15162278046408634,28.616425571628557,0.08166122258516098,14.279048063462435,57.022865142323845,OK
467,Asti,IT,6168,6168,3615.2644265467147,0.20210920952440883,28.404669260700388,0.03242542153047989,22.01686121919585,49.54604409857328,OK
176,Brugge,BE,10000,18164,2200.354441131115,0.23623603657901288,28.07,0.05,33.54,38.34,OK
157,Uentrop,DE,10000,24805,2122.9249923696802,0.1587849877327613,28.04,0.05,4.21,67.7,OK
251,Pardubice,CZ,10000,15691,3423.732772091566,0.16553323022869804,28.01,0.03,24.52,47.44,OK
487,Велико Търново,BG,4987,4987,4428.595957352821,0.22257516252595896,27.91257268899138,0.0,34.00842189693202,38.0790054140766,OK
100,Mitte,DE,61621,308107,6014.014124388135,0.19319282441749125,27.884974278249295,0.17364210252998166,36.44049918047419,35.50088443874653,OK
482,Плевен,BG,6943,6943,4451.251473270636,0.17230612864067643,27.812184934466366,0.11522396658504969,22.339046521676508,49.73354457727207,OK
65,Hamburg-Mitte,DE,36648,183241,4396.759420019924,0.18839491414005557,27.758677144728228,0.13097576948264572,12.841082733027722,59.26926435276141,OK
447,Verona,IT,10000,22182,3707.719936757772,0.22437833792623726,27.67,0.08,25.31,46.94,OK
259,Praha,CZ,27996,139984,5120.51285312453,0.18339381447945818,27.557508215459354,0.210744392056008,21.38876982426061,50.842977568224036,OK
555,Bages,ES,7472,7472,4743.906126945933,0.3085948524819778,27.50267665952891,0.0,44.70021413276231,27.797109207708782,OK
237,Katowice,PL,33581,167906,4001.0561067161184,0.1468780502093616,27.482802775378936,0.13102647330335607,8.885977189482148,63.50019356183556,OK
34,Filborna,SE,10000,20864,2943.1758027167816,0.1748913999135128,27.400000000000002,0.84,27.29,44.47,OK
567,Vallès Occidental,ES,10000,27465,6669.089705140942,0.30577600284774226,27.400000000000002,0.32,54.26,18.02,OK
452,Padova,IT,10000,28830,3025.371888444302,0.22857660516092712,27.26,0.24,17.07,55.43,OK
97,Poznań,PL,15984,79922,4557.211668077776,0.15912458150547007,27.17092092092092,0.13763763763763764,35.02252252252252,37.66891891891892,OK
63,Stadtbezirk Bremerhaven-Nord,DE,10000,16664,2782.7186933297266,0.19022944706428827,27.139999999999997,0.95,13.52,58.39,OK
10,Tallinn,EE,11410,57050,5072.5558907250015,0.17283060458422256,27.116564417177912,0.13146362839614373,49.50043821209466,23.251533742331286,OK
419,Lugano,CH,2784,2784,4845.421797397547,0.25889658958003986,27.04741379310345,0.0,7.6867816091954015,65.26580459770115,OK
106,Almelo,NL,10000,12503,2446.996203463574,0.21427593469156517,26.900000000000002,0.38999999999999996,14.99,57.720000000000006,OK
340,Orléans,FR,10000,35812,2656.7400413143805,0.1809420769765683,26.86,0.44,17.82,54.879999999999995,OK
390,Galați,RO,10000,10843,8532.23996308403,0.2223556084692007,26.529999999999998,0.26,42.5,30.709999999999997,OK
268,Le Havre,FR,10000,24164,inf,0.2124778310603285,26.529999999999998,0.24,19.07,54.16,OK
593,Alcalá de Henares,ES,10000,11624,8398.24679542983,0.2653441042085112,26.490000000000002,0.96,47.83,24.72,OK
444,Brescia,IT,10000,26949,3179.680628291019,0.22217644069347506,26.47,0.16999999999999998,39.14,34.22,OK
31,Panevėžys,LT,10000,11501,3410.408825611866,0.15290789478226774,26.44,0.06999999999999999,30.9,42.59,OK
552,Gironès,ES,10000,10949,6224.080052831766,0.30016555845303866,26.26,0.08,36.97,36.69,OK
534,Toulon,FR,10000,24476,inf,0.22525134212844558,26.02,0.13999999999999999,23.24,50.6,OK
584,Tarragonès,ES,10000,10144,5515.302615809098,0.26117510390686466,25.94,0.74,50.03999999999999,23.28,OK
397,Arad,RO,10000,11746,3338.2685041933523,0.18036284867139146,25.88,0.18,8.91,65.03,OK
118,Mitte,DE,10000,28948,3202.7063181781846,0.19648149552219837,25.81,0.05,6.59,67.55,OK
72,Cork,IE,10000,19814,3223.7710610437093,0.19082866838602563,25.81,0.04,6.3100000000000005,67.84,OK
187,Görlitz,DE,7199,7199,2482.3978681642648,0.15765674745706498,25.739686067509375,0.013890818169190166,5.486873176830116,68.75954993749131,OK
160,Bergen op Zoom,NL,10000,10425,2633.4825111783393,0.21369968964573915,25.72,0.27999999999999997,8.48,65.52,OK
523,Livorno,IT,10000,13285,25129.957256745434,0.21969676626604723,25.650000000000002,0.01,24.58,49.76,OK
433,Lyon,FR,10000,10852,2734.7662199990764,0.16257855272951566,25.55,0.38999999999999996,31.0,43.059999999999995,OK
